phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,M,S,epsilon,sample_size
1.0,0.27322,0.08293878594423064,0.4424737386962398,0.08293878594423064,1.6194778519004456,-0.22724973932660697,0.008782517052726074,1.1717572196472752,0.008782517052726074,4.288694896593497,0.0993265482662701,27.322,3.1097131700528267,0.0,0.031097131700528264,0.004073494202978921,0.01683141559255403,0.0010894272204309801,0.2081281407126347,0.0019036748388231634,0.9759742102114469,7.296691539398272,63.12699340192401,41.70174703425763,1.0770561742304985,53.408326589302206,2.8386469978670386,3.2484726511053297,0.5859823348732052,0.6694012893389629,-2.495716719464951,-2.495716719464951,0.010249779370815365,-2.4957167194649506,-0.010249779370815367,linear,100,0.5,1.0,100,100,0.1,1000
1.0,0.26924000000000003,0.0754887774599401,0.4517337343784485,0.0754887774599401,1.6778106313268775,-0.21914605517572353,0.00719257478739304,1.2405128054608225,0.00719257478739304,4.6074610216194545,0.0920736409851706,26.924,3.0974544387286795,0.0,0.030974544387286796,0.0034867079702115937,0.017248597715321595,0.0008277938620904499,0.22322953966166684,0.0014940192649966779,1.0364494386853238,7.950550159830079,74.44492278314071,42.47568382378148,1.0683787854886113,57.19194296704239,2.868245369377204,3.524082634656366,0.727261900594604,0.8201844522842823,-2.737197370808121,-2.737197370808121,0.008534258124866426,-2.737197370808121,-0.008534258124866426,linear,100,0.5,1.0,100,100,0.11,1000
1.0,0.26027,0.06925263383447822,0.4589980842074572,0.06925263383447822,1.7635458723919666,-0.21564126117316385,0.00602881138933965,1.3341347139916604,0.00602881138933965,5.125964244790641,0.08814875514962037,26.027,3.0977848537301624,0.0,0.03097784853730162,0.0030122654441032404,0.01719755010914242,0.0006499190952987161,0.24094271355019256,0.0012328840963273333,1.1234554726855444,8.619295973129933,87.10718284132429,43.05414115533727,1.048067053305751,60.644030954350974,2.8084024589957015,3.896284974422929,0.7973138706876477,0.9056106385338883,-2.8902160051669625,-2.8902160051669625,0.007278113553729847,-2.890216005166963,-0.007278113553729847,linear,100,0.5,1.0,100,100,0.12,1000
1.0,0.25561,0.06407655950466166,0.4672311444269808,0.06407655950466166,1.8279063590117008,-0.21097255941527357,0.0051273947801426245,1.4199133620656639,0.0051273947801426245,5.55499926476141,0.08389874335369456,25.561,3.216563228043248,0.0,0.03216563228043248,0.00279958456286945,0.017670767131510782,0.000533264569724929,0.26771761258650956,0.0010215893021881767,1.2016084197431176,9.277719127829887,100.67463575175448,43.59726320282108,1.00829173762366,63.94353534517165,2.832653541050437,4.224059123445163,0.8912007682889307,0.9674414256843977,-3.098869389799804,-3.098869389799804,0.006277599957964681,-3.098869389799804,-0.00627759995796468,linear,100,0.5,1.0,100,100,0.13,1000
1.0,0.24846000000000001,0.05938711985719925,0.47328329703852806,0.05938711985719925,1.9048671699208244,-0.207666657438041,0.004378876873462573,1.50149784319428,0.004378876873462573,6.0432175931509295,0.08048696591220642,24.846,3.0656620818348523,0.0,0.030656620818348523,0.0024247175883142878,0.018223092632187146,0.00042337844659455525,0.2881554899629747,0.0008520468685292242,1.2775007639386204,9.955146713331192,115.35597231759753,44.05126155352851,1.0486183259833364,67.0924778726618,3.041124698634533,4.596317178081867,1.0574989771051282,1.1764498589407804,-3.259020669452412,-3.259020669452412,0.005456719197864139,-3.259020669452412,-0.005456719197864139,linear,100,0.5,1.0,100,100,0.14,1000
1.0,0.24354000000000003,0.055511228790948074,0.47928966431181597,0.055511228790948074,1.968012089643656,-0.20317361931947406,0.0038027016516098333,1.570581400636475,0.0038027016516098333,6.448966907433995,0.07663673281264977,24.354,3.0289740837451875,0.0,0.03028974083745188,0.0021328954948398055,0.01813144159706114,0.00034732458106286334,0.30049777504973246,0.0007212051297288511,1.3408628183203417,10.603822350517493,130.2829089788431,44.486715810618456,1.038398278922203,70.0343882429296,2.9987763853314173,4.899319826652508,1.111939400221977,1.212260011166707,-3.449022052066138,-3.449022052066138,0.0047991536388105474,-3.449022052066138,-0.0047991536388105474,linear,100,0.5,1.0,100,100,0.15,1000
1.0,0.23631000000000002,0.05215025993821505,0.4827731740061031,0.05215025993821505,2.0429654860399604,-0.20108731787474488,0.00334705128395579,1.6345013296904878,0.00334705128395579,6.916767507471067,0.07417876994354664,23.631,3.1261540269155006,0.0,0.03126154026915501,0.0020332227554293245,0.018319790425571098,0.00031044056229995545,0.3201558233522452,0.0006274016723323922,1.4014313921505608,11.216841730833538,145.2396291302657,44.71076720552785,1.0134199292250377,72.45828459636499,3.0515632281181735,5.257766082245022,1.3007305881434357,1.4304189277753576,-3.572693160319614,-3.572693160319614,0.004297078008057471,-3.5726931603196146,-0.00429707800805747,linear,100,0.5,1.0,100,100,0.16,1000
1.0,0.23253000000000004,0.049083852932954614,0.488797721087546,0.049083852932954614,2.1020845529073493,-0.197578631385347,0.002949110708918315,1.728566476681092,0.002949110708918315,7.433735331703831,0.07130667979002986,23.253,3.1239383796739655,0.0,0.031239383796739656,0.001840976955456121,0.019583930431512287,0.0002611832096772912,0.3581167991825413,0.0005398860901743977,1.4896432645407136,11.898004146835998,162.93992947877078,45.098226733558725,0.9775548833739285,75.28637539390725,3.0204834956654434,5.546508698225206,1.437096062517458,1.554204876758323,-3.780221250415494,-3.780221250415494,0.003822758925029719,-3.780221250415494,-0.003822758925029719,linear,100,0.5,1.0,100,100,0.17,1000
1.0,0.22739,0.046354902433394754,0.49282353057963774,0.046354902433394754,2.1673052050645927,-0.1956423852143795,0.0026299821965967696,1.7945158922327473,0.0026299821965967696,7.891797758180865,0.06914867850484552,22.739,2.979409169617359,0.0,0.02979409169617359,0.0016916037663517968,0.018731207457995554,0.00022797325822671832,0.3767872925457387,0.00048120521698722264,1.5516408599397682,12.555071973600795,180.65523371356608,45.385058105647374,1.022537239927279,77.80823916633187,3.0679918889316142,5.8950160357010395,1.5489829262321173,1.6832601746842375,-3.944759112260359,-3.944759112260359,0.0034289304935924626,-3.944759112260359,-0.0034289304935924626,linear,100,0.5,1.0,100,100,0.18,1000
1.0,0.22089,0.043915167157478674,0.49752202614743163,0.043915167157478674,2.252351967709863,-0.19414295281615163,0.0023492560423117796,1.8905121391294695,0.0023492560423117796,8.55861351409964,0.06748327965423001,22.089,2.9656498444691684,0.0,0.029656498444691683,0.0015386030480926715,0.01950110326769552,0.00019248211526883184,0.39328642300817246,0.0004207141358424861,1.6429839726276239,13.22988947653321,200.20200913812806,45.684580432196455,1.0272813880845313,80.32051149229031,3.1796559807115754,6.309071213752331,1.7653792664161243,1.8868384113534604,-4.064651804069467,-4.064651804069467,0.0031112414020649836,-4.064651804069466,-0.0031112414020649836,linear,100,0.5,1.0,100,100,0.19,1000
