phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,epsilon,sample_size
1.0,0.047938,0.19965890761049962,0.041404120570178525,0.19965890761049962,0.8637014595973657,-0.9716122657704109,0.09847831855850392,0.06337465087040757,0.09847831855850392,1.3220128263675495,1.2486012523793155,23.969,4.275750109629888,0.0,0.008551500219259775,0.020802241559402895,0.00925056715412275,0.013489702998643547,0.024005309711470624,0.0586146391702859,0.06166034967021769,1.6082280020225261,3.599989229999925,19.819228918746024,4.432868702482935,13.771487713171904,4.345180298077132,1.0238658356861956,0.12371176132388996,0.12343753744642552,-0.16959124605306192,-0.16959124605306192,0.08504902684662835,-0.1695912462676617,-0.08334201529558305,linear,500,0.0,1.0,4.04,1000
1.0,0.04980000000000001,0.19453547574778685,0.0423781728547442,0.19453547574778685,0.8509673264004857,-0.9739163325452167,0.09260857140359671,0.06432449709334284,0.09260857140359671,1.2916565681394143,1.261750333101624,24.9,4.148975777225025,0.0,0.00829795155445005,0.01990624120357403,0.009054425900368418,0.012696755987551904,0.023481937269404642,0.054764520079178945,0.06252858755883627,1.6531934534042494,3.860985788343895,20.318712590358636,4.347117559759982,14.696040744675026,4.425044096420561,1.0847335955389077,0.12944753039723234,0.13033256309664995,-0.16869127192250574,-0.16869127192250574,0.08155876671634546,-0.16869127214082374,-0.0810062657509925,linear,500,0.0,1.0,4.242,1000
1.0,0.05124400000000001,0.18853820591268863,0.04321790272357167,0.18853820591268863,0.8433748872760061,-0.9763268497242082,0.08645215745634374,0.0644738329022048,0.08645215745634374,1.2581733061861842,1.2723170323130177,25.622,4.2196108825340755,0.0,0.008439221765068151,0.020092705689555193,0.009274839774201484,0.012275776325557501,0.02416575458918724,0.05090550236756836,0.0626060457863807,1.6921624223903604,4.085600328065579,20.72530265595899,4.460801960023212,15.482200318975716,4.679324003225481,1.1649410657136867,0.13498105301901678,0.13445200414530392,-0.16717718366618897,-0.16717718366618897,0.0770209346934368,-0.16717718397278822,0.25933493352166614,linear,500,0.0,1.0,4.444,1000
1.0,0.05354400000000001,0.18391028217672872,0.04461119657549741,0.18391028217672872,0.8331689185622555,-0.9758940229964224,0.0807802984162409,0.06592830381715162,0.0807802984162409,1.231292092805013,1.2779454175870355,26.772,4.5360793643850625,0.0,0.009072158728770126,0.01905473758127831,0.009856006674416811,0.011120231114158705,0.024512270555889153,0.04695730652591691,0.06393814495725395,1.7457632858017782,4.389840303168944,21.4289818189915,4.715749809972252,16.46580765206883,5.004705056237821,1.2189090520952712,0.1435105797778504,0.14122448504928545,-0.17434725902085293,-0.17434725902085293,0.07011606740082507,-0.17434725928502848,-0.06921894680918321,linear,500,0.0,1.0,4.646,1000
1.0,0.05500600000000001,0.17832098035512156,0.045267488913001905,0.17832098035512156,0.822955476002653,-0.9788326561326125,0.07575451565773916,0.06611157462070322,0.07575451565773916,1.201897513374963,1.2892343600438787,27.503,4.40726570562747,0.0,0.00881453141125494,0.018189396541376628,0.009649494992704252,0.01052363992564073,0.024443240202913236,0.04395614362292752,0.06406242906821447,1.7876653701221485,4.660402319441686,21.728900212613304,4.65782088752848,17.289260336375524,5.016805461812923,1.2915245679989862,0.14104650667249113,0.14072733132386836,-0.16981643017408493,-0.16981643017408493,0.06845575741143069,-0.16981643044252837,-0.07261540703998509,linear,500,0.0,1.0,4.848,1000
1.0,0.056722000000000015,0.17401601832067226,0.04681329857792021,0.17401601832067226,0.8253111416720179,-0.9811366255480963,0.07132883993809414,0.0682868585873134,0.07132883993809414,1.2038866504586125,1.2996786915732308,28.361,4.4389952692022545,0.0,0.00887799053840451,0.0176668338370523,0.009879157773353306,0.009928502951089406,0.025090969707364456,0.041047265305913586,0.0660953736635679,1.8469608446586088,5.030888232015749,22.511849742700324,4.716584802312241,18.41372490950092,5.332269002306643,1.347210714630569,0.15193387873827688,0.1510082442528036,-0.1737883354815737,-0.1737883354815737,0.06367494295088011,-0.17378833579234715,-0.28831071283046794,linear,500,0.0,1.0,5.05,1000
1.0,0.05836600000000002,0.1706524684084659,0.04694685993840775,0.1706524684084659,0.8043528756195003,-0.9837422629890041,0.06782906558861307,0.0673614066483243,0.06782906558861307,1.1541206635425474,1.3125337328445088,29.183,4.2693689229205765,0.0,0.008538737845841152,0.017321181831769523,0.009772324825963795,0.009465260149275454,0.025614703891834872,0.038706800614710615,0.06515739899024782,1.8748307399035533,5.231316208465187,22.582284647884688,4.673891738962357,18.91911369487872,5.313822556516061,1.4081938962120562,0.14900763743532877,0.14950986875350042,-0.16827422880329454,-0.16859405018016713,0.06254597859311958,-0.1682742292764061,-0.032375367188711965,linear,500,0.0,1.0,5.252,1000
1.0,0.059984000000000016,0.166190911909065,0.04839696298594193,0.166190911909065,0.806831204753633,-0.9832013483052401,0.06389378877518224,0.06945257820333668,0.06389378877518224,1.1578517305170823,1.316267311914542,29.992,4.21069305459327,0.0,0.00842138610918654,0.01639382359470221,0.009915202951974084,0.008930690774455867,0.02655992074168684,0.03627436957401565,0.06711031217707406,1.9350402136372309,5.63691056608067,23.297272157118602,4.7364596300603266,20.089068823755092,5.569316237906095,1.4933584106307711,0.1543906665569894,0.15319487890459668,-0.17191902960193914,-0.17214043210725732,0.058910554012318095,-0.17191902984189347,-0.17976951018076578,linear,500,0.0,1.0,5.454,1000
1.0,0.061280000000000015,0.1621846689149729,0.04912901595283034,0.1621846689149729,0.8017137068020616,-0.9842742775988463,0.06050234770968427,0.07055149057479337,0.06050234770968427,1.1512971699542003,1.324072062789571,30.64,4.377487864060847,0.0,0.008754975728121695,0.016197601005401994,0.010029649075492201,0.008282381743799852,0.026837318782522733,0.034198480878624885,0.06813783036629992,1.9885422230267638,5.996893786066971,23.66506047509166,4.796439024849877,20.915106561129747,5.692080712547171,1.5465028681409536,0.16954667446590863,0.1704449719328336,-0.17389904328260147,-0.17389904328260147,0.05532004553203557,-0.17389904378755205,-0.36046397668402985,linear,500,0.0,1.0,5.656,1000
1.0,0.062390000000000015,0.15793197448437232,0.04970307807038682,0.15793197448437232,0.79665135551189,-0.9860547603230779,0.05712766379913692,0.07062222307856397,0.05712766379913692,1.1319477973804128,1.3311100625006194,31.195,4.308709203462215,0.0,0.008617418406924432,0.015270777834411666,0.010122444409098794,0.007753492677044479,0.026244010869812498,0.03218515523460449,0.068151827108893,2.033661115921189,6.311296939153492,23.94303097049021,4.867500966685135,21.58246066063649,5.836045827650208,1.6226499153606186,0.16943372388876213,0.16949772972836585,-0.17578499293389035,-0.17578499293389035,0.05189324654745074,-0.17578499326594238,-0.17449582950027923,linear,500,0.0,1.0,5.858,1000
1.0,0.06397400000000002,0.15541251413582616,0.051140026160595965,0.15541251413582616,0.7993876599961851,-0.9875054517211165,0.05414293783114839,0.07317186429839984,0.05414293783114839,1.1437750382717953,1.3391364478920824,31.987,4.4558760081492395,0.0,0.008911752016298478,0.015100508307857596,0.010748585239161671,0.007180364617662277,0.028559533446592508,0.02998988828113002,0.07055656202269339,2.0976719424126515,6.78996917006645,24.642913480954203,5.169992564693779,22.83343099993804,6.436327288936833,1.6836549364113946,0.17619814041696855,0.17533621933256546,-0.1735888238950721,-0.1735888238950721,0.05026176560756082,-0.17358882409910595,-0.08056919843908412,linear,500,0.0,1.0,6.06,1000
1.0,0.06488200000000001,0.15107492718386267,0.05123423047043842,0.15107492718386267,0.789652453229531,-0.9893790710051181,0.05150288287689732,0.07179709518243964,0.05150288287689732,1.1065795626281503,1.3473144074470267,32.441,4.658596247798257,0.0,0.009317192495596514,0.015139878097098129,0.010247189778503068,0.007068977549630525,0.026426952820667298,0.028679249253287905,0.06917214881054164,2.1318991842079167,7.033626672737656,24.699856243711423,4.938732062765926,23.189882521209142,6.124891015085482,1.764562359221683,0.19175328298861904,0.19463388749300156,-0.17818681099473072,-0.17818681099473072,0.046772656019250874,-0.1781868113833381,-0.040297503743656204,linear,500,0.0,1.0,6.262,1000
1.0,0.06585200000000001,0.1477139041278366,0.052296817022069494,0.1477139041278366,0.7941568520632555,-0.9880963471337503,0.048726657129012654,0.07438629985290332,0.048726657129012654,1.1295981876465908,1.3460511119588203,32.926,4.554835233024352,0.0,0.009109670466048703,0.014325328421387914,0.011041171256921735,0.006717010873172252,0.02959547350664392,0.02690725965632495,0.0716513427822635,2.205221341901596,7.579034174684693,25.22421459100849,5.295480940173689,24.228308576246867,6.783600119677144,1.8595362117612144,0.19516391793423218,0.19561705041066627,-0.17909029132327145,-0.17909029132327145,0.04464719034569587,-0.17909029171486276,-0.060877772851296405,linear,500,0.0,1.0,6.4639999999999995,1000
1.0,0.06720200000000001,0.14504661877780994,0.052996165910552596,0.14504661877780994,0.7886099507537365,-0.9910764223984238,0.04673392398822061,0.07455774373780713,0.04673392398822061,1.1094572146335993,1.3582221438225042,33.601,4.4649522953778575,0.0,0.008929904590755714,0.014054018121565029,0.01050296265011914,0.006609532146353136,0.02853006931652722,0.025695402369345283,0.07174915013658831,2.2517637262682966,7.9465723421399215,25.579031869694766,5.100686097419577,25.030032921827065,6.595466117647718,1.918314231376193,0.20404614458505183,0.20501142119831514,-0.18157209869640303,-0.18179157147012873,0.042166694100802836,-0.18157209905515748,-0.04112353167422549,linear,500,0.0,1.0,6.6659999999999995,1000
1.0,0.06815800000000001,0.1420747984503796,0.053328262670683975,0.1420747984503796,0.7824211783016517,-0.9911444238829973,0.04442816557938696,0.07397072015856213,0.04442816557938696,1.0852830211943152,1.3613591230654087,34.079,4.516719938185231,0.0,0.009033439876370461,0.014255462770762324,0.010351290855747458,0.006423235056297091,0.027001639941164876,0.02424291722467098,0.07112681655908866,2.287802590644419,8.249181850118593,25.739816456549132,4.96674752176585,25.615085016267482,6.578492291672027,1.9928927665752723,0.21663290433290336,0.2158041461330994,-0.17818721471174315,-0.17818721471174315,0.04074241903743132,-0.17818721535183568,-0.03181906195915972,linear,500,0.0,1.0,6.867999999999999,1000
1.0,0.068164,0.13804652980572973,0.05306303880349777,0.13804652980572973,0.7784613403482447,-0.9925453666908345,0.04211429484549135,0.07358268509742229,0.04211429484549135,1.079494822742537,1.3654939450840975,34.082,4.4171570042279455,0.0,0.008834314008455892,0.013556604009064041,0.010327393713709917,0.006057326615772003,0.026874333801494905,0.02305745045408712,0.07076699901036078,2.3245369857159313,8.550929439403024,25.649087358068275,4.988547830877699,25.786401283527866,6.530914677791775,2.0990629226273767,0.22804668742121714,0.22707741366900605,-0.175874728346385,-0.175874728346385,0.03919193520956328,-0.17587472869321613,-0.04286748364536664,linear,500,0.0,1.0,7.069999999999999,1000
1.0,0.069286,0.1347020199639299,0.05379128687721171,0.1347020199639299,0.7763658874406332,-0.992298854260961,0.04003143217483133,0.07463874257887776,0.04003143217483133,1.0772557598775765,1.3663325368653882,34.643,4.309936310434297,0.0,0.008619872620868593,0.013161742328206154,0.01048625179762595,0.005597619840216091,0.027468047223058217,0.021886797992468364,0.07174524003497128,2.3801664581488007,9.037271465444958,25.989154091324632,5.065126842304531,26.691228834257227,6.851406540003379,2.175718641664248,0.22212610121211632,0.22186299139290167,-0.17706459942364597,-0.17706459942364597,0.03731969015816819,-0.1770645999802846,-0.14005118733316152,linear,500,0.0,1.0,7.271999999999999,1000
1.0,0.07082,0.13337160367153705,0.05525369778934279,0.13337160367153705,0.7801990650853262,-0.9926067926877612,0.03872010628406326,0.07725012654147978,0.03872010628406326,1.09079534794521,1.3722723108015447,35.41,4.509756090965452,0.0,0.009019512181930905,0.01298958351000803,0.010685826421949615,0.005581262398561769,0.029823640587314713,0.02093212161814571,0.07419715542208376,2.4469557533393496,9.614819052153537,26.689264290022233,5.111674979353748,27.856606261149807,6.991605670678704,2.2277345338535635,0.23096782990418532,0.23115727109047993,-0.18098471609702318,-0.1824825161130198,0.03560845695223125,-0.1809847164877164,-0.03454518951518979,linear,500,0.0,1.0,7.473999999999999,1000
1.0,0.071132,0.1302968439967584,0.05527487278660145,0.1302968439967584,0.777074632888172,-0.9968366989511256,0.03697012816784913,0.07660828766615954,0.03697012816784913,1.076987680174318,1.3850306716263925,35.566,4.5637313680802905,0.0,0.009127462736160582,0.013039797312405099,0.010728150033588497,0.005216887478110273,0.029303237986956852,0.019992860612333532,0.07355297610458457,2.490306473484782,9.972762381494881,26.710566549011777,5.170950787849476,28.18580217011123,7.161637589042409,2.3486779670022515,0.24327314454859153,0.24593302168752318,-0.1814010556091929,-0.1814010556091929,0.03371656310754132,-0.1814010560573163,-0.034521790830896085,linear,500,0.0,1.0,7.675999999999999,1000
1.0,0.07251200000000001,0.1281760955173637,0.05651509208526786,0.1281760955173637,0.7793895091194267,-0.9964831616788412,0.035314783257716795,0.07870955675428246,0.035314783257716795,1.085469394779932,1.3863124435068612,36.256,4.477997766859649,0.0,0.008955995533719298,0.012260541953265288,0.011118949008896706,0.0048904726153363035,0.02945631544110338,0.01888567179564045,0.07551560112087614,2.571986446026507,10.645088130471759,27.298047811721187,5.403749569225352,29.265353074245468,7.5521732549217395,2.408317062943907,0.2536895017521354,0.25285900640041853,-0.18499203321710478,-0.18499203321710478,0.03199078852480898,-0.18499203367830475,-0.042453591248917594,linear,500,0.0,1.0,7.877999999999999,1000
