phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,K,mu,epsilon,sample_size
0.49111,0.05976600000000002,0.17236041683575934,0.020593937406632925,0.3509609188079235,0.34457613704502443,-0.9817653392659188,0.0946709277209995,0.012707904948688023,0.19276929348007468,0.2126276636998967,1.3079260713125016,29.883,5.069054251041313,0.049665560502223274,0.010138108502082625,0.019278947400771507,0.004323583255972996,0.013663104805253692,0.004268420315687055,0.06496281442920279,0.012283794690779708,1.2845654854190416,1.903594038110121,9.911691804273048,2.081501702715997,0.7099345974783725,0.12014497971969788,0.15554132371393697,0.007979289542247673,0.007901490971180125,-0.07756561736868994,-0.07756561736868994,0.19228,quadratic,500,0.0,1.0,4.444,1000
0.49291,0.06167800000000001,0.16747790619790834,0.02038549445180192,0.3397738049500078,0.33051484243655627,-0.984092977784871,0.08899526149873159,0.012038865213003715,0.18055073238264918,0.19518896872472702,1.3212953971139618,30.839,4.7710668618245125,0.049408824110678866,0.009542133723649024,0.018407767715846235,0.004027281862049768,0.012489223315239974,0.003937159047062863,0.0609464124342962,0.011623296828959268,1.2900008649066088,1.9277955194384342,9.827987782574153,1.9565339955064451,0.7072405088106276,0.12011958672919777,0.15723115858676226,0.007655484398940002,0.00782651482027142,-0.07638628200357062,-0.07638628200357062,0.18452000000000002,quadratic,500,0.0,1.0,4.646,1000
0.49555,0.063006,0.16208046322467548,0.02015979829775657,0.3270718660572605,0.31996632539371744,-0.9857579277183607,0.08300001464836498,0.011498658172174376,0.16749069649554024,0.18250100263743727,1.328426993745664,31.503,4.9089704623271055,0.04826901179846134,0.009817940924654213,0.017343250997417226,0.003907259513668834,0.011214680893604915,0.0036258614845215468,0.056729938089239595,0.011092240704768146,1.2977309384509141,1.956759471646975,9.712136630606423,1.8859517863919975,0.7222091822515588,0.12579843509030864,0.16474337110851597,0.007625056466230858,0.007761551645848294,-0.07353628421674159,-0.07353628421674159,0.18052,quadratic,500,0.0,1.0,4.848,1000
0.49328,0.06368200000000002,0.15604585437277985,0.019751555282394563,0.31634336355169446,0.310159154586768,-0.9861918958106485,0.07731965628893969,0.01096183061448745,0.15674597852931338,0.17213389363536716,1.3326332799729705,31.841,4.864742439225329,0.04927719147841119,0.009729484878450658,0.017020428740738017,0.0038283241782446583,0.010597526390716153,0.0036065401532944462,0.05296934762200888,0.01057170667841396,1.3025916977022631,1.9768850609533986,9.521481853838363,1.8368935643637323,0.7244093712830126,0.12468769042285494,0.16838643522038138,0.007479638169986977,0.007573195820526784,-0.07051082709266038,-0.07051082709266038,0.17487,quadratic,500,0.0,1.0,5.05,1000
0.49545000000000006,0.06542,0.15196381939335862,0.019586127135471355,0.30671877968182176,0.29939050956085833,-0.9880461026796155,0.07263234519560818,0.010466623298880125,0.14659873891534597,0.15999118463589312,1.3426666805060694,32.71,4.891001942342694,0.050055943703020925,0.009782003884685387,0.016762291868166163,0.0038695701947456113,0.009921999982423492,0.0034066220632912986,0.04953934279099087,0.010083006922713278,1.3117920590849292,2.0094351291933257,9.451699800052372,1.8729811263781775,0.738882624522803,0.12953006012894572,0.16944386817152407,0.007782786487723853,0.007731656303033063,-0.06943262428236861,-0.06943262428236861,0.16835,quadratic,500,0.0,1.0,5.252,1000
0.49291,0.06649600000000001,0.14650857381477647,0.01930226468999921,0.29723189591360794,0.2902770796739535,-0.9890429940428029,0.06815961268320153,0.00997762243297042,0.13828003628086577,0.1500484605535734,1.3475494853487513,33.248,5.042469236395994,0.04819369149587942,0.010084938472791988,0.016100767556597333,0.0037319779185984794,0.00946624701231363,0.0030882345328414216,0.04669485048196173,0.00960504501080763,1.316435231134058,2.029650174420781,9.316886560461269,1.8016970512114963,0.7467073969240655,0.12312163095126707,0.16764628273849527,0.007585735662774034,0.007620276916982127,-0.0689647807911612,-0.0689647807911612,0.16043,quadratic,500,0.0,1.0,5.454,1000
0.49461,0.06723800000000002,0.1430866879356591,0.01900563207951032,0.28929194301704186,0.28266206727609844,-0.9929393076926373,0.06472117231400974,0.009593445276465877,0.13085293931382244,0.14267892079576844,1.3621846800639883,33.619,4.9614351754305925,0.04897599309866008,0.009922870350861186,0.015671017616426836,0.0036476494519062717,0.008796385727978057,0.003206962322413707,0.04424737204961305,0.009232231225724166,1.3218221065802143,2.050829712344443,9.17730996647341,1.760783243903126,0.7479716208769428,0.12821634579262364,0.1746850281819693,0.007239552932611364,0.007074131960784751,-0.06593603408295087,-0.06593603408295087,0.15841999999999998,quadratic,500,0.0,1.0,5.656,1000
0.49413,0.06843400000000001,0.13871762025531487,0.018838901679907816,0.2807310227173312,0.27528570125826085,-0.9926982076277396,0.060739310570861155,0.009241326408887734,0.12292172215987926,0.13503998610175844,1.3633225988883602,34.217,4.955190309160688,0.04987828284935239,0.009910380618321377,0.015108307877557545,0.003487375061222861,0.008221753259920977,0.0028652109301171677,0.041496732401563416,0.0088864221923825,1.32952673846421,2.082655637228031,9.10265122735459,1.6835869913342107,0.7576381890519934,0.1278982684082148,0.1740770489541773,0.007433546062228911,0.007509729128655613,-0.06481882734999361,-0.06481882734999361,0.15195999999999998,quadratic,500,0.0,1.0,5.858,1000
0.496,0.06968,0.13451349158263426,0.018547156604495137,0.2711965556101497,0.2661761854835697,-0.9934033701297027,0.05738375745850345,0.008823066417800795,0.11569305939214404,0.12662265237946035,1.3678354211683257,34.84,4.99383620075789,0.050588536250814775,0.00998767240151578,0.015501503710376159,0.003472980811882633,0.008427282672869902,0.0027601743870351047,0.039289878040752034,0.008479069399689128,1.3324382845659504,2.0952090536960672,8.960696494456617,1.6883812291193652,0.7673512500098518,0.12407815082269684,0.17568363044030008,0.00742456616441184,0.007399414522130714,-0.06413013481482085,-0.06413013481482085,0.14759999999999998,quadratic,500,0.0,1.0,6.06,1000
0.49457000000000007,0.07048600000000001,0.13168042505472047,0.0183338219085822,0.2662523506373627,0.26010586369750305,-0.9965587048026958,0.05473650524305205,0.008480585979432183,0.11067494033817671,0.12031589222586307,1.3802100784057225,35.243,5.1778326546925015,0.052352794576794086,0.010355665309385002,0.015209440372987963,0.0033848509758310163,0.007991556747868216,0.00257748646591891,0.037396770900460195,0.008144456953656575,1.3398355301938019,2.119063647885513,8.8652394788784,1.6628393981377525,0.7690519113437179,0.12665068820950276,0.17648618361243865,0.007641623149148016,0.007448166723161133,-0.06291850909548757,-0.06291850909548757,0.14214,quadratic,500,0.0,1.0,6.262,1000
0.49536,0.070822,0.127664151648859,0.017798772088228682,0.257719944381579,0.2513169931409544,-0.9967328775070622,0.05149194844471676,0.007961378768582496,0.1039485393344573,0.11241392178394416,1.3801961098442665,35.411,4.843973472264274,0.0486443254655669,0.009687946944528547,0.01440123653799946,0.0031952862793129242,0.007399281281576542,0.0024203440446716,0.03519381282849389,0.0076445824807337874,1.3401127690726458,2.1181784440482905,8.600330062907194,1.5594198644737784,0.7713733216981565,0.11522731627758975,0.18383664566949548,0.007258272946931223,0.00726511873117464,-0.05935120572456508,-0.05935120572456508,0.14125,quadratic,500,0.0,1.0,6.4639999999999995,1000
0.49357000000000006,0.071476,0.12405150187806435,0.01743097107720048,0.25133517409499023,0.24387166429571447,-0.9963385977787457,0.048844016035515636,0.007539625887450558,0.09896066623886303,0.10548472056984942,1.3832476292726508,35.738,4.860386404392145,0.04935944793046212,0.009720772808784289,0.013741079560203316,0.00311657138795002,0.006679191336602071,0.0023052708857260865,0.03345524091731223,0.0072357871347563585,1.3401993823802774,2.124032034907522,8.422151938366166,1.518828366123219,0.7682290989343783,0.12441577051685204,0.1855223758458084,0.006750595550534991,0.006664738909255294,-0.05831643123225337,-0.05831643123225337,0.13619,quadratic,500,0.0,1.0,6.6659999999999995,1000
0.49787,0.07352600000000001,0.12173597239101022,0.017611125379501272,0.24451357260130202,0.2395224190014589,-0.9987413785803898,0.04664931159967891,0.007456754004408027,0.09369777572394183,0.10141656018834191,1.3943794490391594,36.763,5.066244269673542,0.050023625418396056,0.010132488539347083,0.013588318448628345,0.003066541222508638,0.006573904075986661,0.002106907502226713,0.03182966462569411,0.0071466022672755135,1.3531521375944713,2.1747455996349863,8.520512419994262,1.4860041521872378,0.789212295622725,0.12272219547919123,0.18231013653038816,0.007027308041704741,0.006953092432733523,-0.059600166166732804,-0.059600166166732804,0.13023999999999997,quadratic,500,0.0,1.0,6.867999999999999,1000
0.4948,0.07343000000000001,0.1182306218302585,0.017108031080861574,0.23894628502477466,0.2329842173615902,-0.9975788541368303,0.044350475876592424,0.007087770423087218,0.08963313637144793,0.09652417844324143,1.3919981274696365,36.715,5.091932344405216,0.05155540708790884,0.010183864688810431,0.013783150378196465,0.0030037093909058977,0.0062588306751067205,0.0021058721789064313,0.03037199593822283,0.006795085695623492,1.3510613481157916,2.169399262544009,8.272399648660505,1.4664192085644132,0.7876704842392517,0.12505927487908874,0.1882943578175611,0.006890390149506825,0.006842649646685247,-0.05727014568241326,-0.05727014568241326,0.12765,quadratic,500,0.0,1.0,7.069999999999999,1000
0.49418000000000006,0.074004,0.11585899706091941,0.016790571296802174,0.23444695669780122,0.2268873479379787,-0.9994641634204073,0.042514128536364805,0.006783723613449307,0.08602964210685338,0.0916669857500852,1.3998986606585058,37.002,4.849741848799789,0.04783855767056528,0.009699483697599577,0.01239929308114754,0.002974499624441749,0.005673855803643545,0.002062499626341544,0.029090821336402672,0.00650180032897631,1.3540829754365291,2.179362841046645,8.118292207136017,1.4478010975216442,0.7902017928459588,0.12650813481580417,0.19373083258666338,0.007068280700928494,0.007163990246536335,-0.05550176131442669,-0.05550176131442669,0.12415999999999999,quadratic,500,0.0,1.0,7.271999999999999,1000
0.49327,0.07403,0.1128086244569715,0.01662207043105416,0.22869549021219923,0.22453154708974954,-1.0033741862713157,0.040217979520421096,0.006627487936127763,0.08153339858580716,0.08952435412843121,1.4094703656585552,37.015,4.991870891759922,0.04967098851442359,0.009983741783519844,0.012855232742655927,0.002900585123083485,0.005998025861311444,0.0019225355559252975,0.027492193768547068,0.006351194710712838,1.363175265129291,2.2141597553643755,8.039080221193817,1.4195094594184154,0.7986105103285986,0.12729833384894707,0.20153697676460422,0.006987400233912072,0.0070328364675596704,-0.0528788382645347,-0.0528788382645347,0.12312000000000001,quadratic,500,0.0,1.0,7.473999999999999,1000
0.49610000000000004,0.075696,0.1106567276344936,0.016435356046579832,0.22305327078107967,0.217123177533553,-1.0008048511115673,0.03861450298851532,0.006303354858436628,0.07783612777366525,0.08327196758661784,1.4070921546123727,37.848,5.158381141404734,0.049879755412391515,0.010316762282809467,0.012523089535295264,0.002842143108795453,0.005671557376769895,0.0017997880773669755,0.02636959161774082,0.00603323393005878,1.3625078303840281,2.2132975527481786,7.947643526393304,1.3901306186225308,0.8010153279352761,0.12347484520491427,0.1924298349351562,0.007010723006282751,0.0070084560683412725,-0.054368703843833716,-0.054368703843833716,0.11762,quadratic,500,0.0,1.0,7.675999999999999,1000
0.49415,0.07572200000000001,0.10802263709044534,0.016156061921174983,0.21860292844368173,0.21336021131474323,-1.0032401029710813,0.03696955513106008,0.006141918080896225,0.07481443920076915,0.0811114085853018,1.4143359069968104,37.861,4.919113639671277,0.048777838205480165,0.009838227279342554,0.012111447104034808,0.002714332403919117,0.005461654847601036,0.0017620505784831431,0.025300665007086023,0.0058808997440953845,1.3680811762122935,2.235059701978991,7.8176520874721005,1.3164837695032245,0.8022298776129868,0.12751141308292127,0.19758308879533015,0.007027777326608786,0.00686728411501965,-0.0524131686344163,-0.0524131686344163,0.11553999999999999,quadratic,500,0.0,1.0,7.877999999999999,1000
0.49571000000000004,0.07660800000000001,0.10589578658178439,0.01587676573403163,0.21362447112582836,0.2072468375891765,-1.002936749080465,0.03525892321727334,0.005828567396405325,0.0711281257535118,0.07608301217112212,1.4154189979349683,38.304,5.210718184665144,0.05131175206519458,0.010421436369330284,0.012462674726628565,0.0027801395287855887,0.005283634579960437,0.0017210298016741234,0.024045005601498515,0.005576495706232004,1.3689858246748816,2.2393365022653255,7.683181667600072,1.3539021408303085,0.8087173677941377,0.1324028172583449,0.20023997810985708,0.006703211045747028,0.006733185645907552,-0.05204884672135909,-0.05204884672135909,0.11267,quadratic,500,0.0,1.0,8.08,1000
0.49462000000000006,0.07754000000000001,0.10358150240745131,0.01585208549444165,0.2094163244661585,0.2044375224973129,-1.0034820349123668,0.03389217201551662,0.005745093131367677,0.06852163684346896,0.07409199292452512,1.4210308102544933,38.77,5.152193707538567,0.05081589908680157,0.010304387415077132,0.011763640824926088,0.0027357773456075014,0.004988264421081786,0.0017216629712334419,0.023163044374531778,0.005493804516844589,1.3761886758666406,2.269755831695914,7.671935518921084,1.3301147568161173,0.8179684453413208,0.12685783230525155,0.1929956556009962,0.006645681116468266,0.006620509972001187,-0.05286445452255653,-0.05286445452255653,0.10692,quadratic,500,0.0,1.0,8.282,1000
