phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,K,mu,epsilon,sample_size
0.49116000000000004,0.09505200000000001,0.0186880946175934,0.02032179128717966,0.03804889367536729,0.21379656700731875,-0.2611114592193262,0.0011038432869696821,0.007516146233999293,0.002247420976809354,0.0790740461431563,0.09894684040497909,47.526,4.077171078088336,0.041085939200655994,0.008154342156176672,0.0004080833724652522,0.0006645723196494838,9.075491314611519e-05,0.0010653445848865651,0.0007545984065335589,0.007103171032879601,5.569852577677209,31.685505336170145,9.057309322537604,0.28976287904259085,16.945562936884087,0.8191104567929431,0.0448909104057525,0.0019619375912325113,0.0019845513119035978,-0.17679980188866157,-0.17679980188866157,0.01595190380761523,quadratic,500,4.0200000000000005,1.0,0.4,1000
0.48646000000000006,0.09402600000000001,0.01823361085197823,0.019920632778421255,0.03748224078439796,0.2118630248912137,-0.2605225818574267,0.0010626056671915267,0.0073550031037728355,0.002184363909039853,0.0782230776994963,0.0983545963032407,47.013,4.151244512191495,0.04169494453767747,0.00830248902438299,0.00042103266371504777,0.0006060485907115534,8.928931564021906e-05,0.0010874709718275114,0.0007301411024901484,0.006958171493480124,5.581348919503861,31.80204261728921,8.859866033332077,0.2764553358043892,16.977000068729488,0.8280521321157917,0.045575025546300246,0.0020732083106857215,0.0020619995327988186,959071042827.7937,-0.21765450659226376,0.016449348044132395,quadratic,500,4.0200000000000005,1.0,0.41000000000000003,1000
0.4796,0.09277,0.01782545159759906,0.01957431544663792,0.037167330270223224,0.21099833401571536,-0.2592655833860642,0.001032101950671769,0.007150988575006133,0.00215200573534564,0.07708298560963814,0.09716810468459078,46.385,4.144487302429578,0.04176888794306117,0.008288974604859155,0.0003805238343415727,0.0006081003942988739,8.555964096824075e-05,0.0010867473621173206,0.0007143552260134222,0.006767834749801645,5.591711825778415,31.910319045342536,8.689199004020363,0.268941310806997,16.974579670682324,0.8166632423019536,0.04492400735279906,0.0019907903965719976,0.0020058175129164606,-71157753361.68765,-0.19012457156772888,0.015863453815261046,quadratic,500,4.0200000000000005,1.0,0.42,1000
0.47315,0.09146400000000002,0.017429005493049293,0.019218583220764945,0.03683611009838168,0.2101218317673067,-0.2582099520351973,0.0010023983200627227,0.00705552181769206,0.0021185635000797267,0.07713987817821288,0.09625867500493714,45.732,4.068436554746799,0.04090938156462403,0.008136873109493598,0.0003834706581141826,0.000605544015397194,8.618544627094014e-05,0.0010799362792406864,0.0006986280875859802,0.006686167876678592,5.6022518535509285,32.02717778295034,8.515149676117053,0.2823938208748859,16.989189197410028,0.8288114619939214,0.04599041004528782,0.0020975498217107413,0.002160238841725628,1660570570.0695696,-0.21906969515932428,0.015875875875875876,quadratic,500,4.0200000000000005,1.0,0.43,1000
0.46752000000000005,0.09042000000000001,0.017057089344041453,0.018874250726561556,0.0364841917865363,0.20873977799780533,-0.2571109393616521,0.0009770017488030772,0.00683947395809424,0.0020897539117108936,0.07564116299595489,0.09531762740684584,45.21,3.941306889852654,0.039345261468186996,0.007882613779705307,0.00037349124217809593,0.0005735341434585466,8.38939515641502e-05,0.0009609538831947324,0.0006860574519124647,0.00648323661760513,5.611026326856579,32.11810685523158,8.36133059461765,0.26208414090931476,17.006567806193228,0.7970291405336916,0.046687841012928784,0.002098835864700926,0.0020672567680160895,90365820272.80675,-0.16783082432756885,0.015609264853977843,quadratic,500,4.0200000000000005,1.0,0.44,1000
0.46044999999999997,0.088966,0.016674223510586245,0.018562663026021445,0.03621288632986479,0.20864895607334763,-0.25664066040774,0.00095156568988406,0.006761884681722086,0.0020665993916474308,0.07600526809929735,0.09478605649934889,44.483,4.0887297538477645,0.0409841127755622,0.00817745950769553,0.0003761231022271782,0.0005840704290388041,8.512712651336525e-05,0.0010623853474242865,0.0006735359602030728,0.0064173122231044625,5.624401546792928,32.26243927757422,8.198272030695513,0.2573349526361212,17.009299540050684,0.7869527821183386,0.04684663535558505,0.0021238727878024072,0.002191905091822344,-2552855447556.109,-0.18442456073085292,0.0157429718875502,quadratic,500,4.0200000000000005,1.0,0.45,1000
0.45309000000000005,0.08762400000000001,0.01633095373318681,0.018240811924914824,0.03604350953052773,0.20817141336751152,-0.25570137893837125,0.0009276376501247852,0.006613368963927641,0.0020473584721021985,0.07547440157865018,0.09394832344372862,43.812,4.062592275875097,0.04057526216797619,0.008125184551750195,0.0003658704768060997,0.0005785114504847623,8.487772251614034e-05,0.0009648572881638393,0.0006609376002892971,0.0062806417442475265,5.635022680815241,32.37314518471087,8.045459259398767,0.257016532022355,17.027392567808125,0.8324274194235394,0.04752678069535687,0.002152935611421171,0.002113232753666576,13531373841045.467,-0.17402312423068433,0.015060120240480961,quadratic,500,4.0200000000000005,1.0,0.46,1000
0.44935,0.08682400000000001,0.015998897565819452,0.017939424935909443,0.035604534473838774,0.20661827301102748,-0.2549856879707539,0.000907685958044127,0.006470223118651149,0.0020199976811931166,0.07452113607586784,0.09330029629370887,43.412,3.9932763490647627,0.03958632971115155,0.007986552698129526,0.0003603073801226756,0.0005743691483933725,8.454711008566984e-05,0.0009898181644572453,0.0006517212347225434,0.006148400151620019,5.643466361794131,32.465132574207686,7.906229229815339,0.2550029564239009,17.004514133647216,0.8377916107999474,0.04717914849303153,0.0021841562775001527,0.00220018462744694,-0.1922909698174657,-0.1922909698174657,0.01523,quadratic,500,4.0200000000000005,1.0,0.47000000000000003,1000
0.43971,0.08482600000000001,0.015677773379030008,0.017633943637591572,0.03565480289060974,0.20788371062635952,-0.25449485497651403,0.0008861926109634475,0.006425333966076515,0.002015402449258483,0.0757472233286553,0.09273193922707214,42.413,3.9194937173058464,0.03910774731431101,0.007838987434611693,0.00033345060421995657,0.0005479327838394637,8.144505682423419e-05,0.001013046247841174,0.0006404000328392255,0.006114377997862758,5.6541196591652385,32.579094193919225,7.758071743446484,0.2527936732928163,17.016148479680165,0.8278663635847732,0.04977091411626414,0.002157478438605667,0.0021654453598231537,-368178798872.9903,-0.17502529304242526,0.01567134268537074,quadratic,500,4.0200000000000005,1.0,0.48,1000
0.43474,0.08399200000000001,0.015361007210150062,0.01735659605747323,0.035333779293715936,0.20664582409602375,-0.25405744502275457,0.0008691306536717994,0.006292249788567543,0.001999196424694759,0.07491487032774002,0.09224660257195007,41.996,4.078968497059029,0.040840328108378364,0.00815793699411806,0.0003570585085983722,0.0005366220865511752,8.617520634834521e-05,0.0010180249557564041,0.0006331701111615172,0.005990998361865247,5.660960501041371,32.64527282080262,7.622015460612152,0.2358547969281152,17.011447073688014,0.7880543136509153,0.048843220603393675,0.002126630947971526,0.002185337591456913,-165934529413.55652,-0.1613462427036057,0.01486459378134403,quadratic,500,4.0200000000000005,1.0,0.49,1000
0.42444000000000004,0.082088,0.015036007424565657,0.017120832235483722,0.03542551933033092,0.20856680922283075,-0.25524838004790334,0.0008570064269645115,0.006268867698378153,0.0020191462325994517,0.07636765055036251,0.09270305451522826,41.044,3.9120408995817004,0.03897289314382498,0.0078240817991634,0.00033707334695936707,0.0005643469255256826,8.28120748843499e-05,0.001036285807836728,0.0006309249076929179,0.005975744801942575,5.6810983274759135,32.87716251261077,7.506785497589937,0.24320265268929742,17.037659477143414,0.8105963592616988,0.04785439781819907,0.002157184841120131,0.0021559797268316545,958860341168.3434,-0.17740910518088598,0.01415492957746479,quadratic,500,4.0200000000000005,1.0,0.5,1000
1.0,0.0,4.421558823548834,0.0,4.421558823548834,,-1.0000294964429504,20.55147607547778,0.0,20.55147607547778,,1.0100559979989836,0.0,0.0,0.0,0.0,0.10119307149295315,0.0,0.9033778666615795,0.0,1.0012936453752335,0.0,1.0,1.0,0.0,0.0,2.081883172637074e-27,6.056412375787161e-27,0.0,0.0,0.0,0.0,,1.0,quadratic,500,4.422000000000001,1.0,0.0,1000
0.85241,0.15401399999999998,0.4633249837810519,0.3503174621294963,0.5435471003168099,2.274581934950695,-0.6298585140859253,0.43928599019581815,1.1012295419181797,0.5153458901183916,7.150191163908346,0.5653861932847344,77.007,3.756720777486663,0.03205451450264066,0.00751344155497333,0.04221403473831776,0.018775440100248533,0.19165419944516532,0.10581161671282464,0.22461594960010617,0.9785072176453286,5.257513190843094,29.6994644555605,169.86659584598007,8.843212929919748,16.744763038624388,0.8274377086293292,0.020605451143909798,0.006794480136456872,0.009229817292565157,756113263776.3164,-0.47214650991568446,0.08309548793284365,quadratic,500,4.422000000000001,1.0,0.01,1000
0.82628,0.15473599999999998,0.25906481215049726,0.22485349179368339,0.3135315052409561,1.4531427191712556,-0.5379526780321993,0.11180347407490626,0.4956838040338665,0.13530942788752748,3.20341616710957,0.4237048374827938,77.368,3.8903182389105395,0.03540849615558389,0.007780636477821082,0.011901835690258425,0.010457929386470406,0.019034678272421005,0.04998888942975383,0.044688897180333816,0.4451247112620545,5.479185091222439,31.73336467766574,108.8844268883599,5.1439350499448455,18.241919175638206,0.8477132745144992,0.012007629718255345,0.0026761299339075786,0.003208961406462154,-10985192943296.674,-0.7880226483434594,0.05266266266266266,quadratic,500,4.422000000000001,1.0,0.02,1000
0.80745,0.152276,0.1862362502809359,0.16869828288944136,0.23064740885619653,1.1078455100570104,-0.4865444331834251,0.05914625690168088,0.2891075950374161,0.07325067422339572,1.8985762368161498,0.3518199450380621,76.138,3.991360169165394,0.036666026509563306,0.00798272033833079,0.007448794114052706,0.007523889849836546,0.004907136259538108,0.029292331477394993,0.02446231598297748,0.26064848438757016,5.549185672660569,32.282307095546244,81.20070539223266,3.5807897948711194,18.86210070046501,0.8690425871624688,0.013833571825859113,0.002517752702228292,0.0028822286210516954,-0.7116250406139354,-0.7116250406139354,0.04606999999999999,quadratic,500,4.422000000000001,1.0,0.03,1000
0.79545,0.15079199999999998,0.14743329806286823,0.13697227103723242,0.18534577668347252,0.908352373051836,-0.4498803826779275,0.037853908214085935,0.1960417638859351,0.047588042257949506,1.3000806666529734,0.30415593732941515,75.396,3.9287636732183318,0.03699996621620078,0.007857527346436665,0.005183794430027265,0.005423965197116468,0.002934492384332858,0.02011129095719906,0.016117330836391393,0.17728036085283805,5.591367951964167,32.658646951204446,65.65282604340501,2.6158571105963064,19.212412317385187,0.8677847851321909,0.015399730374462312,0.0022855144989446393,0.002462780004400708,1479442414952.1594,-0.622552763448718,0.04155,quadratic,500,4.422000000000001,1.0,0.04,1000
0.78287,0.149308,0.12255115924852464,0.1160770401381887,0.1565408806679585,0.7774334941074069,-0.4236984195835969,0.026737976782313454,0.14407306371786138,0.034153788984522926,0.9649386752073659,0.2715118263578803,74.654,4.004033466393606,0.03758541073342155,0.008008066932787213,0.004037673688913689,0.004374964674981548,0.0019525912960801602,0.014159413352636959,0.011719190149156209,0.13059918447061872,5.624423678057007,32.950416511119485,55.46413233092551,2.109470115432484,19.48224201885354,0.8743758757414556,0.015965921979846993,0.0021154446725851622,0.0022885761871764753,2828824610366.3296,-0.5836972666627385,0.03639,quadratic,500,4.422000000000001,1.0,0.05,1000
0.76893,0.14687199999999997,0.10461608629838713,0.10069988452348057,0.13605410934465703,0.6856302394158216,-0.40432656257935407,0.019881440296063438,0.11099252058345756,0.025855982073873348,0.755709192926205,0.24745653235590545,73.436,4.011970089619314,0.037999409205933726,0.008023940179238624,0.003186316496111529,0.003745715837709171,0.0013818796052956837,0.011008851174986881,0.008936914783671852,0.10085205384041523,5.64464947336649,33.10030482980636,47.929351275436375,1.8091940967678273,19.60984954697507,0.8885019735667765,0.016736783557936168,0.0018568577026078544,0.0019443660757608972,-3068961464848.9077,-0.6078490436308851,0.034629999999999994,quadratic,500,4.422000000000001,1.0,0.06,1000
0.75726,0.14505799999999996,0.09194149842099403,0.08953541488345944,0.12141338301375225,0.6172387243961688,-0.3870945912490784,0.01567461202721116,0.089849914088489,0.02069911526716209,0.6194068171937364,0.22751267743890513,72.529,4.071996930254246,0.037856206888699256,0.00814399386050849,0.002699857892805773,0.0032189983302379887,0.0010582913653903888,0.009085438320482005,0.007221372895313516,0.08183332357013579,5.662369064174802,33.26598546382676,42.49112084445066,1.513418752923298,19.690776840249374,0.8763477941193855,0.018496711476721876,0.0019098318939082006,0.0020188220710496444,-1096635641219.9952,-0.6765548768497082,0.03199000000000003,quadratic,500,4.422000000000001,1.0,0.07,1000
0.7482300000000001,0.143328,0.08178126318379113,0.08041587939964097,0.10929963137510008,0.5610618957889664,-0.3739402931676431,0.012589758286347471,0.07406730625063579,0.0168260538689273,0.516767876832411,0.21232277212273182,71.664,3.927225992987926,0.03742682326888031,0.007854451985975848,0.0023158909175198935,0.002810813954622687,0.0008423915980729837,0.007478315208634685,0.005901583278410961,0.0676005925910182,5.671713210193895,33.33664471090889,38.04370398172608,1.3244273232813943,19.745866148007263,0.8836889818354534,0.0196125884910342,0.0019002947922937936,0.0019705130941395257,-2277740138556.569,-1.688014257565835,0.031691691691691656,quadratic,500,4.422000000000001,1.0,0.08,1000
0.73725,0.141556,0.07376050703169947,0.0733749220910913,0.10004816145364459,0.5183455458694177,-0.3629300560599597,0.010482168468023564,0.06250440693847492,0.014217929424243561,0.441552508819654,0.2000217192969278,70.778,4.273489908727995,0.04171735250468324,0.008546979817455985,0.002014154238781446,0.0025572325637112725,0.0007100137283718954,0.006569179334402098,0.005041556070450178,0.05712052774660121,5.689363430432017,33.49268958022921,34.5944730562713,1.2060453983453037,19.83729773760692,0.8639672002871868,0.020125707160242874,0.0017951798346664694,0.0018877498905184083,2252399554548.402,-0.43461752943592946,0.02952952952952953,quadratic,500,4.422000000000001,1.0,0.09,1000
0.7290899999999999,0.140032,0.06729430801338636,0.0674785515341703,0.09229904128898539,0.4818795099275188,-0.35226750182805144,0.008835790930168844,0.053491596188656815,0.012118930351765686,0.3819955166580268,0.1885392972328943,70.016,4.0634645316527624,0.03967961567354201,0.00812692906330552,0.0018156300699526332,0.0022214201859195606,0.0005721390083927203,0.005413842442254408,0.00430726703916833,0.04893824127150714,5.69971838068707,33.56746352844051,31.75825446985948,1.0561684766703052,19.910843913131576,0.8868599522317214,0.022252059872835375,0.0019399537933550203,0.0020074022133579235,-569986646773.3649,-0.38245049728233144,0.02896,quadratic,500,4.422000000000001,1.0,0.1,1000
0.7195900000000001,0.13879000000000002,0.061850470351651365,0.06259827954225605,0.08595237614704396,0.45102874517080527,-0.34300530023085424,0.007556984530499384,0.046723071913884494,0.010501792035046878,0.336645809596401,0.17881532267498004,69.395,4.06140062047565,0.038986304005381174,0.008122801240951298,0.0016207131639564706,0.002068846549065864,0.0004769483268397213,0.004941901555683359,0.0037315038477788794,0.04280452731223406,5.712075314370618,33.68438295413585,29.364330035366496,0.9696671879541556,19.967138670727145,0.8839030033195306,0.02143514860672109,0.0017329167744330244,0.0018385285924670464,-3684956547.6810718,-0.5124329327447381,0.025705705705705698,quadratic,500,4.422000000000001,1.0,0.11,1000
0.70947,0.136868,0.05720116955487818,0.05842181834566652,0.08062521255990834,0.42684789976960663,-0.33654068913507157,0.006593869350856035,0.04139666018087469,0.009294077763479828,0.3024568210310277,0.17201608782194444,68.434,4.017168654662137,0.03930418679988176,0.00803433730932427,0.0014371682191657263,0.0019125383986825664,0.0004221197191425773,0.004771626643832507,0.003321895552410112,0.03798355132206063,5.728554422788627,33.861675326182976,27.35123749567508,0.8770141812614906,20.033794380673818,0.8908740525371073,0.023737841965551554,0.0018278727268108794,0.0019051048553076666,-249221982935.78198,-0.5049590148634664,0.025185185185185175,quadratic,500,4.422000000000001,1.0,0.12,1000
0.7026399999999999,0.13548400000000002,0.053270327923168895,0.05469325191064725,0.07581453934186623,0.4036879034472502,-0.32874501858450633,0.00580433548430037,0.03685020934236781,0.008260752994848524,0.2719893813466372,0.16415449813286465,67.742,3.94859924530206,0.03793982604071874,0.00789719849060412,0.001340287812014077,0.0017574996984823577,0.00038380515477285884,0.0038756633042180823,0.002966607647258422,0.03385885753780629,5.728962362279111,33.830608225134284,25.554283444557456,0.8327744065570902,20.019631256709186,0.8721120372824473,0.02446675350259828,0.0017844534694606696,0.0018572596402569382,-219764244360.90378,-0.33032260655373313,0.025346038114343026,quadratic,500,4.422000000000001,1.0,0.13,1000
0.69521,0.13417199999999999,0.04986518144297474,0.051499046072609314,0.07172678966495698,0.38382856387777853,-0.322136653165426,0.005151785950374456,0.03298159182785701,0.007410402540778262,0.24581575759366336,0.1574734505494204,67.086,4.13577127027112,0.04020392891248316,0.008271542540542241,0.0011906369464745297,0.0016469539771704067,0.00034639345078246855,0.0036996004048037478,0.0026652496300336634,0.030329440081468272,5.73619249572451,33.884107395577274,24.001685078796516,0.7551702136959839,20.042853956711575,0.8825526869315262,0.024962607711392634,0.0018834730666489232,0.0019259202169163258,-5830808453841.653,-0.46415128164005653,0.02443887775551102,quadratic,500,4.422000000000001,1.0,0.14,1000
0.6866500000000001,0.132416,0.046882337409940474,0.04878124416595783,0.06827690586170607,0.3683938811469751,-0.31681769529130127,0.004630265817200168,0.03006102119885076,0.006743269230612638,0.22701955351959557,0.1522893494613282,66.208,4.1565293214411465,0.040596520786885165,0.008313058642882292,0.001141329260877433,0.0015210681914309527,0.00030961478357226447,0.0034442255416603346,0.0024323122561806646,0.027681411416471964,5.746871266709128,33.99739513463,22.675710163104647,0.6952264289441656,20.056524416142288,0.8877755225370992,0.026732164694386443,0.001821028015917074,0.0018933152649267884,-380038344474.32196,-0.5046694090717231,0.02464929859719439,quadratic,500,4.422000000000001,1.0,0.15,1000
0.6761900000000001,0.130506,0.04414855014201093,0.04624618977566974,0.0652901553439284,0.3543606407036439,-0.3120977452344775,0.004160508629512352,0.02766850075511057,0.00615286920763743,0.21200941531508566,0.1474685297089039,65.253,4.088397118676218,0.04020178976115366,0.008176794237352437,0.0010656334231566615,0.0014151975373892028,0.00027173286702265805,0.0031803106404184635,0.0022114141498706984,0.02552979068634331,5.758445605086783,34.10924201396631,21.4513425130918,0.6597931788725605,20.095546785555605,0.8849233824737276,0.02894610582014254,0.002048262577316403,0.002071255994458649,13059865513014.438,-0.3622559354304889,0.023797595190380758,quadratic,500,4.422000000000001,1.0,0.16,1000
0.6709499999999999,0.129772,0.04178046149324258,0.044127321650891935,0.06227060361165895,0.3400373089024748,-0.30792362985905536,0.003795567738665952,0.02527923240827292,0.005657005348633955,0.19479727836723576,0.1434005713301989,64.886,4.150301675782135,0.039864740059355704,0.008300603351564273,0.0009849055637830154,0.0013810208088832988,0.00025754131703466227,0.002749416255029203,0.002049960776077626,0.023332011892191643,5.771221358341864,34.251031947005835,20.424266800064405,0.6303114600155607,20.16082116078293,0.8875326440718969,0.027557161757219017,0.0017402910270120798,0.001786606487370688,-134200830620.195,-0.7659630104457297,0.02211999999999999,quadratic,500,4.422000000000001,1.0,0.17,1000
0.66063,0.127756,0.03963935556459346,0.042057042557173054,0.06000235466841265,0.3291981790066459,-0.3032595511513132,0.003469620514676742,0.02331196916249452,0.005251987518999653,0.18247259747091737,0.13896401259716137,63.878,4.164986914745351,0.04057219614465058,0.008329973829490704,0.0009323176642100634,0.0012863241213974545,0.00023076510600842157,0.0025979889826398543,0.0018983420051004749,0.021543174333838653,5.776253311700402,34.28617460902095,19.415642843554547,0.5895812180498703,20.152254345280095,0.8852143646945894,0.028774553381590205,0.001895279051566927,0.0019040857226504918,161164565639.75342,-0.5091637584800859,0.02186,quadratic,500,4.422000000000001,1.0,0.18,1000
0.6515299999999999,0.12604400000000002,0.03777506121288331,0.0402842675241036,0.05797900513082023,0.3196048008957475,-0.29912878448638064,0.003195684238786351,0.021697255663755088,0.004904891929437402,0.17214032927989498,0.13504052018900425,63.022,4.109685632746135,0.04015668188483705,0.008219371265492272,0.0008778349148121847,0.0011688126139469501,0.00021443504720493136,0.00239319597721123,0.00176872898914927,0.02007443345380154,5.7883172803343195,34.420197548813015,18.578822437971933,0.5462448107309013,20.159813925238517,0.8618309359423636,0.03054787999451406,0.0018897871358860363,0.0019444956674027206,-17967236124.334724,-0.2739919015551544,0.021434302908726176,quadratic,500,4.422000000000001,1.0,0.19,1000
0.6451800000000001,0.124908,0.036064714786365706,0.03870854129833366,0.05589868685694799,0.3098964141474819,-0.29559288275908135,0.0029520922034408413,0.020294031292600493,0.004575610222636847,0.16247182960739498,0.13168866174020144,62.454,4.209736808875348,0.04092392454298585,0.0084194736177507,0.0007971092798679832,0.001202317379218237,0.00019030737234445013,0.0023434414011549724,0.0016514285508189364,0.01879568012315569,5.802504264429491,34.56369186422654,17.8123815488755,0.5456310105103824,20.251782936862448,0.8947489590095373,0.029888612329681208,0.0017357583671608718,0.0017916178782523672,234390598276.93973,-0.3598213020277104,0.02074222668004012,quadratic,500,4.422000000000001,1.0,0.2,1000
0.63801,0.12354600000000002,0.03443561188844845,0.037110854992715256,0.05397346732566645,0.30038087022416954,-0.29245106051230263,0.0027333916944061046,0.01894715316789127,0.004284245849447665,0.1533611219132248,0.12870563403777346,61.773,4.236445562024844,0.04171498411841961,0.00847289112404969,0.0007978028332666884,0.0011227655446934546,0.0001899534823336885,0.0022440408768911384,0.0015475803282742524,0.017569937609600933,5.802684926117196,34.55226030894886,17.052267057325246,0.5168679922338717,20.21368567842792,0.8782610091585359,0.03129085814411691,0.0017902448240640794,0.001877344815598597,-1111795426327.1904,-0.35312361790856006,0.02049246231155779,quadratic,500,4.422000000000001,1.0,0.21,1000
0.63029,0.12222,0.032977749077471606,0.03574382176348019,0.05232154893377906,0.29245476815153165,-0.28977621170402884,0.0025474536753588607,0.017781339347764786,0.004041716789666441,0.14548633077863518,0.12616192841404078,61.11,4.020684021407303,0.039887540661214006,0.008041368042814608,0.0007767461156334934,0.001085331418350044,0.00017212343573627754,0.002019801037216235,0.0014599217411421814,0.016503718553505346,5.809048812389356,34.61381454621575,16.392784438978033,0.5141500985856814,20.21146103443245,0.8982928227871542,0.030990661816577413,0.0018683946306259957,0.0018625588700066423,1622270446447.0461,-0.2711606676220956,0.019327309236947792,quadratic,500,4.422000000000001,1.0,0.22,1000
0.62352,0.12062200000000002,0.03165500728723706,0.03446541864969412,0.05076823083018516,0.2857307841827704,-0.28667218934756955,0.0023844457199305802,0.01675355033275732,0.003824168783568417,0.13889299077081557,0.12325875770226308,60.311,4.225195735110979,0.04187373401071369,0.008450391470221958,0.0007317489961700276,0.001063502766744692,0.00016782199587498127,0.0020290207429847105,0.0013824062335755487,0.015565685250058636,5.8179631662301885,34.708305235707336,15.787746173134202,0.48925813822908326,20.24548556876932,0.904077640804009,0.03308580439674996,0.0018585118696458072,0.0019126553986723764,-115914389749.2186,-0.2794750140088703,0.020480961923847695,quadratic,500,4.422000000000001,1.0,0.23,1000
0.6178800000000001,0.11977400000000002,0.03044534828746661,0.033260309315845456,0.04927388536199037,0.27769223133439186,-0.28313118530987036,0.0022185405872387457,0.015721464840710977,0.0035905686981917936,0.13125941223229562,0.12019447896162297,59.887,4.126043019649698,0.040272889143939006,0.008252086039299398,0.0006971359041733119,0.001046338049361754,0.00014970353422596056,0.0019217607063183187,0.0012916213548935995,0.014615216664925263,5.824660510736723,34.766811981130424,15.201939061651247,0.4735560577668104,20.22269388363472,0.9140171358869906,0.032447759216449754,0.0017448723358140259,0.001773259182096742,-39.714802567087936,-0.7358602890694321,0.019155778894472366,quadratic,500,4.422000000000001,1.0,0.24,1000
0.6093999999999999,0.11798600000000002,0.02932017720846021,0.03225548847240746,0.048113188724089616,0.2733840326174924,-0.28057064231231976,0.002093531712584173,0.015047835100968406,0.0034353982812342842,0.12753915804390697,0.1178476283699608,58.993,4.191056072161287,0.040841645412495325,0.008382112144322575,0.0006410161169243172,0.0009848761168480531,0.00014429569017048512,0.001818993846901035,0.0012338589210486633,0.014007418564374796,5.837285955240561,34.91620281666308,14.709971062309378,0.45868547880986077,20.268866066835457,0.9185671074504906,0.036368324965738275,0.002019065029529594,0.0019670468551376188,-383073335719.07733,-0.24112227173202902,0.01960843373493976,quadratic,500,4.422000000000001,1.0,0.25,1000
0.60238,0.11673000000000001,0.028273589707118595,0.031172988406754948,0.04693646818805172,0.26705207236147466,-0.27840047417214187,0.001975830074864466,0.014288070909497914,0.0032800393022086823,0.12240273202688182,0.1158220705150934,58.365,4.091427012669296,0.04049364888473253,0.008182854025338592,0.0006369936373972225,0.0009461006789834713,0.0001390112375259149,0.0017612486650782702,0.0011764341999379831,0.013316315703290236,5.844457626847992,34.98850631778218,14.220975069607128,0.4395990410370649,20.26045407778364,0.8998225480313504,0.03589096049330028,0.0017831112106178235,0.0017865845767177121,-1549902147108.9685,-1.6024367157662451,0.01894366197183099,quadratic,500,4.422000000000001,1.0,0.26,1000
0.59577,0.11567800000000003,0.02733241645180442,0.030248851099351087,0.045877463537614224,0.2614918229857976,-0.27476505880174845,0.0018716060215656024,0.013553284996123908,0.0031414908799798627,0.11716389457047933,0.11288106198739367,57.839,4.060920954660409,0.04059072677348855,0.008121841909320816,0.0005896377130676966,0.0009328213635185559,0.00013154730131763754,0.0016469003916169812,0.0011245450324707336,0.012638292003293194,5.850728842637717,35.041018825510925,13.758772207497907,0.40994495182381785,20.239906466105253,0.9019190220676706,0.03299519365883017,0.0017827019833625735,0.0017628681009948849,660603233404.8947,-0.6933439933472205,0.017472417251755253,quadratic,500,4.422000000000001,1.0,0.27,1000
0.5881700000000001,0.11405400000000003,0.02638719515666108,0.02945188816899887,0.04486321158280954,0.25822757789291795,-0.2740912230717579,0.001768772584892362,0.01311599155333031,0.0030072471987560782,0.11499808470838649,0.11189237955770014,57.027,4.2214062822713485,0.04254822087937402,0.008442812564542697,0.0005745318687673128,0.0008833003031502056,0.0001257823093931541,0.0017071126927632266,0.001072488516656644,0.012248577836611095,5.873923842914891,35.31785740772869,13.360751236847303,0.3997340878278851,20.366274288022492,0.8645128160203941,0.034912494193114,0.001757339771588613,0.0017504266286215773,102544043372.79578,-0.2566361132376667,0.018032128514056226,quadratic,500,4.422000000000001,1.0,0.28,1000
0.58101,0.11256200000000001,0.025503489480286544,0.028510788348975656,0.04389509557544026,0.2532896390342713,-0.2723787591431984,0.0016791610868427623,0.012431417792662859,0.002890072609495125,0.11044062643399069,0.11032497405083139,56.281,4.186888940490302,0.041195629622570396,0.008373777880980603,0.0005825968386784428,0.0008704253268603396,0.0001214428389230161,0.0015799825363782588,0.001028733111171676,0.011618552740382773,5.864897718568702,35.18583403485351,12.910569691488487,0.3972880038296473,20.26920684758688,0.899135976595349,0.03746005631745218,0.001810318094490631,0.0018381560045490995,-0.2244460421422579,-0.2244460421422579,0.018256513026052103,quadratic,500,4.422000000000001,1.0,0.29,1000
0.57324,0.11108800000000002,0.024689271707961345,0.027757192634974854,0.043069694557186074,0.24986670598961952,-0.27082059926759705,0.001599757030829744,0.01195690432482956,0.0027907281955720886,0.10763452690506228,0.10880318851705895,55.544,4.127718982682809,0.04140896521286181,0.008255437965365618,0.0005579361406635277,0.000808031206872249,0.00011406580859701886,0.00156802731280502,0.0009901968933602036,0.011186442581854458,5.878348125816617,35.344635630887325,12.554961770861242,0.3598183917684802,20.27276553019486,0.8702786508412814,0.03774294721328624,0.001921272102860959,0.001938365407942566,285668148202.7595,-0.2481190089364762,0.017903711133400203,quadratic,500,4.422000000000001,1.0,0.3,1000
