phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,nu_test,chi_test,dynamics,size,K,mu,M,S,epsilon,sample_size
1.0,0.06799000000000001,0.021660408453071503,2.479471935838684,0.021660408453071503,36.46818555432687,-0.17751295392286626,0.0005228881409407914,166.48886735436363,0.0005228881409407914,2448.725803123454,0.04333432146909261,6.799,1.8805847494861805,0.0,0.018805847494861805,0.0006830598896190877,0.13645848214950565,3.7166015841193296e-05,70.37567160816914,5.37148465868999e-05,160.341086273752,100.63477230718998,10879.498169205546,197.87735213492445,0.9816647312691905,716.6074425031844,9.479710645087037,3.3532423839771983,38.24503454709739,38.48444587209429,-51.30618658847229,-51.30618658847229,0.00023536421017358655,-51.30618658847229,-0.00023536421017358655,linear,100,2.0,1.0,100,100,0.762,1000
1.0,0.06720000000000002,0.021688328427093298,2.4727196437465047,0.021688328427093298,36.796423270037266,-0.17545186310612865,0.000524395623443293,167.24938364515842,0.000524395623443293,2488.830113767238,0.04236980253628678,6.72,1.8589244201957216,0.0,0.018589244201957216,0.0006761659711638728,0.1402448581408875,3.6233405429394304e-05,77.43144000866454,5.4012033481829665e-05,161.13504120858858,100.52199833022706,10865.432246666596,197.8252605216388,1.0159111116273387,716.164261047372,9.8584209993671,3.3837428860943097,37.515769729699024,37.882510710953966,-50.28236252695156,-50.28236252695156,0.00023638759146234545,-50.28236252695155,-0.0002363875914623454,linear,100,2.0,1.0,100,100,0.763,1000
1.0,0.06849000000000001,0.021647037049019126,2.4754859812883963,0.021647037049019126,36.14375793967581,-0.1758823787183726,0.0005227206791086426,168.015981306658,0.0005227206791086426,2453.1461718011096,0.04276609182850106,6.849,1.9256684553681613,0.0,0.01925668455368161,0.0006786882783403623,0.13611995638881702,4.067550134313738e-05,75.51938439432728,5.412646610703592e-05,161.88795046310264,100.76165458540639,10920.975987129932,197.80021204188643,1.0111059396999291,716.464990508083,9.62517704302336,3.3854938332474878,35.27508707407805,35.473324123643664,-51.374669635699725,-51.374669635699725,0.0002350976519896234,-51.374669635699725,-0.0002350976519896234,linear,100,2.0,1.0,100,100,0.764,1000
1.0,0.06812,0.021611706771584117,2.474106258115839,0.021611706771584117,36.3198217574257,-0.17621155829067167,0.0005202283909164069,167.69900103392155,0.0005202283909164069,2461.817396270133,0.04279137905184354,6.812,1.8484198657231534,0.0,0.018484198657231533,0.0006593539092389601,0.13718413101134652,3.571032257454736e-05,76.76724062323184,5.3162521335472104e-05,161.5777992574736,100.8375520722377,10927.649298915723,197.8337657087123,1.020121653393649,716.8262696079354,9.488747312657782,3.3928615464376044,37.25247183371795,37.85075273897686,-51.210346007362254,-51.210346007362254,0.00023442345111994266,-51.210346007362254,-0.00023442345111994266,linear,100,2.0,1.0,100,100,0.765,1000
1.0,0.06845000000000001,0.021600542982711295,2.472930803498786,0.021600542982711295,36.12755008763749,-0.17557371898997487,0.0005193503708031954,164.51826287088426,0.0005193503708031954,2403.4808308383385,0.042537966758721596,6.845,1.7654956811048845,0.0,0.017654956811048846,0.0006652817610550821,0.1285974124359293,3.4714877290449e-05,71.23732688810473,5.2766913655237156e-05,158.4028761119911,100.85698268057294,10926.924398992685,197.81889542400017,1.0187820668140608,716.8186320450942,9.18375701278653,3.3803417261657285,35.29259184430758,35.29906213763173,-51.42289004338928,-51.42289004338928,0.00023390759573341932,-51.42289004338928,-0.00023390759573341935,linear,100,2.0,1.0,100,100,0.766,1000
1.0,0.06722000000000002,0.02153803610324474,2.4844918708646038,0.02153803610324474,36.9606050411277,-0.1774335652466494,0.0005187836441548709,171.494892523575,0.0005187836441548709,2551.248029211172,0.04330361590065605,6.722,1.8726227596608989,0.0,0.01872622759660899,0.0006943901217283463,0.1512948608644473,4.3517281135977234e-05,88.28980610985809,5.489664497019703e-05,165.3221926671827,101.38682645041364,11069.112780555623,197.80588601280488,0.9853054379859619,717.5697137503745,9.96996389134742,3.4199674017203034,36.68567575182591,36.790594795299356,-50.36687461393043,-50.36687461393043,0.00023356143205591204,-50.36687461393043,-0.00023356143205591204,linear,100,2.0,1.0,100,100,0.767,1000
1.0,0.06805000000000001,0.021522384788474014,2.4772076979919566,0.021522384788474014,36.40275823647255,-0.17654722575493959,0.0005150897031285131,165.74862708494663,0.0005150897031285131,2435.6888623798186,0.04290908083609408,6.805,1.883872341747179,0.0,0.01883872341747179,0.0006798181581152143,0.13599813272659386,3.732072245360727e-05,70.43825458308527,5.1876656145375544e-05,159.61206910595604,101.17865204297297,10993.627896197395,197.91065556152228,0.9991550477115028,717.8169083039886,9.388521277574608,3.40148137258563,37.787209940012296,38.29172475180823,-51.28143216859322,-51.28143216859322,0.00023214002961978203,-51.28143216859322,-0.00023214002961978203,linear,100,2.0,1.0,100,100,0.768,1000
1.0,0.06841000000000001,0.021467105586455423,2.4777345333524172,0.021467105586455423,36.21889392416923,-0.17685934133909395,0.00051256303006679,165.6020804563656,0.00051256303006679,2420.7291398387024,0.043124257702512825,6.841,1.8351345999680786,0.0,0.018351345999680788,0.000690250536824158,0.13058900111447475,3.539812766081446e-05,68.34351003103015,5.17264078067644e-05,159.4629120385985,101.47386531651311,11057.909575388856,197.9031642667403,1.0229708626741612,718.3240087584225,9.47547273303504,3.3898713004430996,34.60543907381364,34.848916695508706,-51.82383154090967,-51.82383154090967,0.00023094391711527378,-51.82383154090968,-0.00023094391711527378,linear,100,2.0,1.0,100,100,0.769,1000
1.0,0.06836000000000002,0.021506692956087453,2.4687347306609633,0.021506692956087453,36.113732162974884,-0.1751572292179314,0.0005144263589830179,165.37223497440343,0.0005144263589830179,2419.137433797593,0.04243432097308048,6.836,1.8327858576494964,0.0,0.018327858576494965,0.0006563462978242062,0.1367586061352744,3.46178246616296e-05,74.63434271169618,5.188851707559623e-05,159.27758380403176,101.27484525073602,11017.03380097712,197.88182738649058,0.9872247141566874,717.8779365951139,9.454309299712948,3.405992601251931,36.68445437354634,37.16491111862562,-51.340189442392685,-51.340189442392685,0.0002317846278634227,-51.340189442392685,-0.0002317846278634227,linear,100,2.0,1.0,100,100,0.77,1000
1.0,0.06844000000000001,0.021418049742214302,2.4720445978031966,0.021418049742214302,36.11988015492689,-0.1771439564019354,0.0005087808258609544,163.32528806428584,0.0005087808258609544,2386.4010529556667,0.04319990209613819,6.844,1.8137430909585843,0.0,0.018137430909585844,0.00067552276141641,0.12775310335434026,3.46183607774832e-05,67.9635233785082,5.0047971100988215e-05,157.21428357075789,101.51737985478316,11055.103102965257,197.90931927253627,1.0046524067140659,718.5726070048681,9.18501571911204,3.411479618533819,35.660271526001466,35.554754991341916,-51.7424271217561,-51.7424271217561,0.00022936813682553224,-51.7424271217561,-0.00022936813682553227,linear,100,2.0,1.0,100,100,0.771,1000
1.0,0.06731000000000001,0.021411977704334745,2.4767080153320586,0.021411977704334745,36.795543237736716,-0.17597949501917215,0.000511246233610311,167.4149890345153,0.000511246233610311,2487.2231322911202,0.04263984303108616,6.731,1.8040618060365892,0.0,0.018040618060365894,0.0006688360723129775,0.1416720263454461,3.485421334041742e-05,78.2113566217106,5.277344439938276e-05,161.28090644130523,101.84497424168433,11150.657935090978,197.86469104663004,1.0054790524160397,718.7665701208368,9.66843964704456,3.4444928647049102,38.06783655387936,38.0198663666096,-50.555930277756616,-50.555930277756616,0.00023056097510699064,-50.555930277756616,-0.00023056097510699064,linear,100,2.0,1.0,100,100,0.772,1000
1.0,0.06794,0.02140697384324867,2.472426559220552,0.02140697384324867,36.391324098035795,-0.17575550920286753,0.0005104079778989101,167.6707502359137,0.0005104079778989101,2467.9239069165983,0.04262718015875294,6.794,1.9088121961052114,0.0,0.019088121961052112,0.0006567825644916831,0.13961003554681387,3.5284402712054e-05,78.63111630014626,5.214944877337731e-05,161.5578571451745,101.79591475376021,11139.521248384444,197.81057705098408,1.012753984836364,718.5118812640957,9.600444218456538,3.452886225935629,37.521733363595835,37.853229627994516,-51.04726605284813,-51.04726605284813,0.0002301751033552221,-51.04726605284813,-0.0002301751033552221,linear,100,2.0,1.0,100,100,0.773,1000
1.0,0.06784000000000001,0.021351715750793254,2.480275934965915,0.021351715750793254,36.56067121117209,-0.17640167007169874,0.0005086365305890994,170.13995463164346,0.0005086365305890994,2507.9592369051215,0.042916969443340086,6.784,1.9082305940320734,0.0,0.019082305940320735,0.0006836211128494341,0.1365329240337748,3.64342544305413e-05,76.38701209115756,5.274076508642666e-05,163.98818591807242,102.19751564022833,11234.201776514674,197.85631399411045,1.0023083940436064,719.3500336350103,9.485304443965772,3.4748611750242535,38.36426493288539,38.705409162351245,-50.94228977149235,-50.94228977149235,0.00022913775057839588,-50.942289771492334,-0.00022913775057839588,linear,100,2.0,1.0,100,100,0.774,1000
1.0,0.06775,0.021346965026990055,2.4745335966321265,0.021346965026990055,36.524481131101496,-0.17544176509847653,0.0005070147463920721,166.16048747923548,0.0005070147463920721,2452.5533207267226,0.04245320056813178,6.775,1.8309492073785116,0.0,0.018309492073785117,0.0006122271556916088,0.12945028449468352,3.266347385987107e-05,70.93989020858943,5.1321830528535565e-05,160.03717095837436,102.07587636632489,11194.495364485849,197.90011374493656,1.02983035977331,719.3892503455297,9.126339266886882,3.4846751920485497,36.284754808786325,36.77689881456745,-50.76645452654944,-50.76645452654944,0.00022854862536591012,-50.76645452654943,-0.00022854862536591012,linear,100,2.0,1.0,100,100,0.775,1000
1.0,0.06884,0.021335504527292784,2.4657062326531274,0.021335504527292784,35.817929004258104,-0.17464941113981214,0.0005053801716853579,163.23462395546505,0.0005053801716853579,2371.217663501816,0.04210608480689537,6.884,1.8353593653560056,0.0,0.018353593653560058,0.0006419607329695584,0.1310153315661669,3.40449827093755e-05,71.54823489971696,5.0176418251227044e-05,157.15491672972058,101.9171232842199,11147.629645194407,197.7988578612732,0.98313681055747,718.8654122920457,9.095043769831696,3.4624225327184672,34.64536939012464,35.0836080497525,-51.78810755484087,-51.78810755484087,0.00022769699415936016,-51.78810755484087,-0.00022769699415936016,linear,100,2.0,1.0,100,100,0.776,1000
1.0,0.06774000000000001,0.021308034873645174,2.4774343369571334,0.021308034873645174,36.57269467016731,-0.17538707030707387,0.0005063267868011501,167.77982942006943,0.0005063267868011501,2476.820629171382,0.04251089831161542,6.774,1.8223402536299305,0.0,0.018223402536299307,0.0006663013985216113,0.1380522578898092,3.5916374661944115e-05,76.07158290084975,5.229443662467126e-05,161.6421485261352,102.35148709496568,11263.572690896668,197.84849935095505,1.0150397836741603,719.6404466988612,9.171161484086255,3.4802219868506663,35.94881333903954,36.30974188216616,-50.85302375843533,-50.85302375843533,0.00022810505491622295,-50.85302375843533,-0.00022810505491622295,linear,100,2.0,1.0,100,100,0.777,1000
1.0,0.06812,0.02128022402606105,2.469542697849449,0.02128022402606105,36.25282879990383,-0.17518222887974014,0.0005034721174203691,163.9406407519804,0.0005034721174203691,2406.644755607464,0.04230605180987209,6.812,1.9397566857727284,0.0,0.019397566857727283,0.0006388534848068685,0.1333279623884628,3.343336346197331e-05,72.4920379279198,5.062418282102326e-05,157.84199961547887,102.26371454707375,11226.400923608466,197.86962220927148,0.9660018390644483,719.7424485113155,9.276107332903832,3.496279431463182,39.981533716927586,40.231455191023954,-51.12119465818685,-51.12119465818685,0.00022708730302992846,-51.12119465818686,-0.00022708730302992846,linear,100,2.0,1.0,100,100,0.778,1000
1.0,0.06812000000000001,0.02123488513117003,2.4690821017857183,0.02123488513117003,36.24606726050673,-0.17511517507346636,0.0005012364061265861,164.39372916304137,0.0005012364061265861,2413.2960828397154,0.042389040459824966,6.812,1.8559784481507322,0.0,0.01855978448150732,0.0006762117951591822,0.1299938916004229,3.439217104989473e-05,68.27784759467418,5.031605959259998e-05,158.2973627376828,102.51426411837133,11281.731078982584,197.891588905518,0.9915674459518999,720.2661448964186,9.557186328402103,3.4771026430740433,38.95012870451443,39.42578352658744,-51.43166390581111,-51.43166390581111,0.0002260157810681685,-51.43166390581111,-0.0002260157810681685,linear,100,2.0,1.0,100,100,0.779,1000
1.0,0.06814,0.021195623507558697,2.472555587792144,0.021195623507558697,36.28640428224456,-0.17625962017978158,0.0005010600767304411,165.4754025696262,0.0005010600767304411,2428.462027731527,0.04281152080230079,6.814,1.8502443081928397,0.0,0.018502443081928395,0.0006594093178408247,0.131442394138531,3.782382428860211e-05,73.25303175134556,5.1805620856266276e-05,159.36187143490403,102.85460294779968,11366.37533578862,197.9288237951223,1.0098047732686473,720.9314058304741,9.526255466162683,3.513480818647321,36.385057665663005,36.663580704491245,-51.348685664198385,-51.348685664198385,0.00022540232651779306,-51.34868566419839,-0.00022540232651779306,linear,100,2.0,1.0,100,100,0.78,1000
1.0,0.0687,0.021197038381682257,2.467541676012046,0.021197038381682257,35.91763720541552,-0.17542850707269103,0.0004995106766529357,162.32369618261927,0.0004995106766529357,2362.7903374471516,0.04250902593920618,6.87,1.815791838289841,0.0,0.01815791838289841,0.0006362433726633506,0.1292598370900562,3.437008070408999e-05,68.63044225834253,5.0196240498424966e-05,156.23493425976292,102.58044801150534,11285.317203902381,197.8584715782015,0.9857000262815605,720.3521340407149,9.05612257862159,3.5121457199355346,35.831402863677205,35.99072132313152,-51.84235465025518,-51.84235465025518,0.0002248803250208234,-51.84235465025518,-0.0002248803250208234,linear,100,2.0,1.0,100,100,0.781,1000
1.0,0.06847000000000002,0.021144779905215766,2.471893845071884,0.021144779905215766,36.10185256421621,-0.1762455218979646,0.0004972915871610914,164.268650554549,0.0004972915871610914,2399.133205119745,0.04285229588165024,6.847,1.8675093038590198,0.0,0.018675093038590197,0.0006427635467913196,0.13333113638442504,3.40970817274189e-05,71.99620245393282,5.018986992107498e-05,158.15839137324474,102.94256803566068,11374.45692472915,197.8935490684845,1.0166506566750895,721.0698314798368,9.29544533520083,3.514738721784619,35.26388641492209,35.48818162327248,-51.75993072204005,-51.75993072204005,0.0002241014401577096,-51.75993072204006,-0.0002241014401577096,linear,100,2.0,1.0,100,100,0.782,1000
1.0,0.06835,0.021129692861110185,2.4760942793073433,0.021129692861110185,36.226690260531726,-0.1757279084890573,0.0004974950517750918,167.2817216346575,0.0004974950517750918,2447.428260931345,0.04261306390457723,6.835,1.8654155033128679,0.0,0.01865415503312868,0.0006561280103286704,0.1425128652744069,3.599101461988365e-05,75.27403872866512,5.1031131370241115e-05,161.15067875463893,103.1922224336827,11452.288838916442,197.8770959702402,1.0244722500165777,721.3179384158477,9.570566485926221,3.5331954227989066,35.88297836814027,36.16945036088886,-51.34678687938994,-51.34678687938994,0.00022401371777746072,-51.34678687938994,-0.00022401371777746072,linear,100,2.0,1.0,100,100,0.783,1000
1.0,0.06809000000000001,0.021093428435122036,2.4740948341943483,0.021093428435122036,36.33565625193638,-0.17585153694528366,0.0004956822997256774,163.87604241493995,0.0004956822997256774,2406.7563873540885,0.04258368206663116,6.809,1.839706226548141,0.0,0.01839706226548141,0.0006573965501577475,0.13203317255515892,3.493392205069208e-05,65.84091785273797,5.0749576578062575e-05,157.75489716635278,103.27913275072463,11452.513812761203,197.90806347397654,0.9937121943682724,721.6925565450753,9.31363249911679,3.5328922640218723,36.94103884093331,36.869369161531665,-51.200834449375094,-51.200834449375094,0.00022318937705455188,-51.2008344493751,-0.00022318937705455188,linear,100,2.0,1.0,100,100,0.784,1000
1.0,0.06746,0.021042996843224478,2.4792152805685186,0.021042996843224478,36.750893574985454,-0.17708282594780037,0.0004925293828215196,166.6244378728224,0.0004925293828215196,2469.9738789330336,0.043104441103308036,6.746,1.797076514787281,0.0,0.017970765147872807,0.0006404227186883521,0.129011236484541,3.267667914028938e-05,70.30332257014065,4.9721666677564323e-05,160.47792946541796,103.53852923829764,11515.998128045883,197.9304391079264,1.012318466986167,722.2209406284732,9.248561073609048,3.561950210679471,37.35440146983454,37.248892594724886,-50.69792451229105,-50.69792451229105,0.00022219158291008796,-50.69792451229106,-0.00022219158291008796,linear,100,2.0,1.0,100,100,0.785,1000
1.0,0.06809,0.021007318433923405,2.480226115047677,0.021007318433923405,36.42570296736198,-0.17682746800500768,0.0004910153804595,166.34451870678825,0.0004910153804595,2443.0095271961845,0.04309254853935098,6.809,1.829895898678392,0.0,0.01829895898678392,0.0006456918168244248,0.13012353110161465,3.205554638337852e-05,72.09984237681249,4.970795267524186e-05,160.19299712502377,103.71411787363931,11557.8179877346,197.8920365845873,0.9636437847348475,722.3948976164928,9.249634799276837,3.566570423033524,36.8838633104793,37.16631566717865,-51.400079546361674,-51.400079546361674,0.0002214439039939155,-51.40007954636168,-0.0002214439039939155,linear,100,2.0,1.0,100,100,0.786,1000
1.0,0.06753,0.02104582033123624,2.476686703324471,0.02104582033123624,36.67535470641894,-0.17458677996077226,0.0004946548803704254,169.2992515239627,0.0004946548803704254,2507.0228272465974,0.04205511322196294,6.753,1.8514834592833929,0.0,0.018514834592833932,0.0006324458818884138,0.13965434134255297,3.722222439354016e-05,77.3296417656947,5.1728326955748774e-05,163.16527449753846,103.72332246941853,11572.796832506127,197.92439371706106,1.0066284340399008,722.4096878936551,9.386547650650524,3.5951482876361642,38.26858154669012,38.56809232888928,-50.5095589457997,-50.5095589457997,0.0002229187927813402,-50.5095589457997,-0.0002229187927813402,linear,100,2.0,1.0,100,100,0.787,1000
1.0,0.06783000000000002,0.020952146372790786,2.4725165365797515,0.020952146372790786,36.45166646881544,-0.1769695159688197,0.0004885376545467448,163.2160304726277,0.0004885376545467448,2406.251370671202,0.04310175913848008,6.783,1.8275423387708423,0.0,0.018275423387708423,0.0006311025510175278,0.1290190037457611,3.350548584598469e-05,66.3646598838667,4.9545216919894645e-05,157.10269244896736,103.86877061562761,11576.852486167289,197.89082434397153,1.0295534686181045,722.7879462810271,9.118064044179008,3.5809759367322607,38.14564479163011,39.15740846051219,-51.18046890711186,-51.18046890711186,0.00022018532751356517,-51.18046890711186,-0.00022018532751356517,linear,100,2.0,1.0,100,100,0.788,1000
1.0,0.06708000000000001,0.0209194596762741,2.481203530227445,0.0209194596762741,36.98872287160771,-0.17688045259466248,0.0004882367407456363,168.2634647846455,0.0004882367407456363,2508.399892436576,0.04294042629081216,6.708,1.7778458875841854,0.0,0.017778458875841858,0.0006223192924061013,0.1310995870311264,3.400370895014069e-05,70.72641425467158,5.061294759837819e-05,162.10709382623236,104.23645194792563,11674.772707310465,197.8981877482288,0.9924482704996551,723.3235350545692,9.186624931964174,3.605725563083927,37.95560148060678,38.398384391186106,-50.390482302188694,-50.390482302188694,0.00022009861438482883,-50.3904823021887,-0.00022009861438482883,linear,100,2.0,1.0,100,100,0.789,1000
1.0,0.06681000000000001,0.02090171039245003,2.4808926434854057,0.02090171039245003,37.13355251437518,-0.17684986959292942,0.0004880385207778049,170.21858950370736,0.0004880385207778049,2547.8010702545635,0.043013080283281144,6.681,1.8081037027781346,0.0,0.018081037027781344,0.0006827913389006759,0.13868771233272592,3.4453825960200514e-05,76.24572328295108,5.115702344795124e-05,164.06376119520735,104.51565225849116,11755.608314687193,197.96417755008622,1.0125485964584129,723.9535976225636,9.892777281869083,3.636248482662235,40.536068970711455,41.14561381001027,-50.022237653236296,-50.022237653236296,0.00022007439493768017,-50.022237653236296,-0.00022007439493768017,linear,100,2.0,1.0,100,100,0.79,1000
1.0,0.06797,0.020898955925359577,2.473712286902054,0.020898955925359577,36.39417812126017,-0.176357061541249,0.0004860684302624301,166.1225593760089,0.0004860684302624301,2444.0570748272603,0.0428416905076015,6.797,1.8373325774067142,0.0,0.018373325774067143,0.0006406536125624467,0.1391559175879984,3.324666665799315e-05,74.70163108747758,4.9302071492307933e-05,160.0033068976387,104.2012841390449,11662.978776445778,197.86589738347092,0.9866816562930224,723.2214630780179,9.300628231918513,3.6122968070495483,37.509519512888964,37.91316742975952,-50.96507878186628,-50.96507878186628,0.00021907894085422696,-50.96507878186628,-0.00021907894085422696,linear,100,2.0,1.0,100,100,0.791,1000
1.0,0.06728,0.02085194606636692,2.4824393387786063,0.02085194606636692,36.89713642655479,-0.17730190842106924,0.0004854175200006904,170.3918071141447,0.0004854175200006904,2532.577394681105,0.04323502431346267,6.728,1.763523745232822,0.0,0.01763523745232822,0.0006381482437586859,0.14954149191766772,3.536111133765624e-05,89.6781386564721,5.0613865246015594e-05,164.22930204342916,104.67826268381747,11797.611330750598,197.88784015483148,1.02213499693255,723.9863607406453,9.946329327715809,3.63427328903862,38.84325768897934,39.05693251089825,-50.565587252400164,-50.565587252400164,0.00021878045334016339,-50.565587252400164,-0.0002187804533401634,linear,100,2.0,1.0,100,100,0.792,1000
1.0,0.06814000000000002,0.02086480165627384,2.4756797311475855,0.02086480165627384,36.33225317211014,-0.17620057547691195,0.00048483783384200516,167.7064533541286,0.00048483783384200516,2461.2041877623797,0.04275774370143995,6.814,1.8615595612281655,0.0,0.018615595612281655,0.0006565233533621559,0.1388480984789227,3.239225599372812e-05,74.53579340765248,4.9497885686357605e-05,161.57746322291362,104.46693854504421,11729.81928112267,197.92594855337882,0.9977617188669996,723.865539037163,9.73488095956427,3.6144725367061286,37.83691368728942,37.84132169594048,-51.289798137794676,-51.289798137794676,0.00021837644790671324,-51.289798137794676,-0.00021837644790671324,linear,100,2.0,1.0,100,100,0.793,1000
1.0,0.06802000000000001,0.020847706263166225,2.4683420341450395,0.020847706263166225,36.288474480226974,-0.17555540638767686,0.00048384270491650484,167.01682482421236,0.00048384270491650484,2455.4075981213227,0.042584329655290125,6.802,1.8597838584093582,0.0,0.01859783858409358,0.000646582967571938,0.13700728017072186,3.371931656970811e-05,75.26986992197033,4.921584848124462e-05,160.9241124266851,104.54259613491485,11747.134069885471,197.92055548357695,0.998188492996395,723.996747581755,9.830640888783408,3.6351981027003935,38.594203324796446,38.82428744783108,-50.928920238753236,-50.928920238753236,0.00021806263156550434,-50.928920238753236,-0.00021806263156550434,linear,100,2.0,1.0,100,100,0.794,1000
1.0,0.06780000000000001,0.020768768213286895,2.4756462483861497,0.020768768213286895,36.513956465872404,-0.17713847581293546,0.0004794183451609706,165.1651882683331,0.0004794183451609706,2436.064723721727,0.04312528068235143,6.78,1.830737556287083,0.0,0.01830737556287083,0.0006686185303881834,0.13501964999773294,3.353960531778186e-05,70.37478356738534,4.807661206373448e-05,159.0363639211847,104.8185646261689,11797.97960846554,197.93873299459682,0.9689039415875199,724.6527757260754,9.471167703125994,3.6426491881858927,39.59666758561754,39.98734030136641,-51.05050714053273,-51.05050714053273,0.00021623985806037627,-51.05050714053273,-0.00021623985806037627,linear,100,2.0,1.0,100,100,0.795,1000
1.0,0.06730000000000001,0.02074957112262854,2.4824021437366155,0.02074957112262854,36.88561877766145,-0.17686213224146638,0.00047994619019185605,168.1985502509031,0.00047994619019185605,2499.235516358144,0.04297031132132062,6.73,1.8463748265181692,0.0,0.018463748265181695,0.0006188114250432217,0.12853141238269655,3.3272823201759644e-05,70.04560874408742,4.940148841883586e-05,162.03622984767497,105.08596552661268,11866.286039803917,197.93290896502228,0.979413988295401,725.0012659555365,8.968829871262072,3.680168483926555,42.263336475832155,42.9130027470996,-50.58068348247877,-50.58068348247877,0.00021638835228586801,-50.58068348247877,-0.00021638835228586801,linear,100,2.0,1.0,100,100,0.796,1000
1.0,0.06804,0.0207466499867295,2.4727441088658777,0.0207466499867295,36.34250600919868,-0.17590743261731825,0.0004779559406844562,163.58038946555124,0.0004779559406844562,2404.179739352605,0.042668103001881355,6.804,1.8208745151712131,0.0,0.01820874515171213,0.0006386581518202566,0.1310988182477999,3.2227436400792004e-05,72.55744130744189,4.7532455012593065e-05,157.46592603762033,104.90197566921404,11813.394587558421,197.98926381194383,1.00183026566795,725.0263084050089,9.527800952917229,3.6527894061366744,39.0540845055255,39.45603297086871,-51.317968391668764,-51.317968391668764,0.0002155807177943643,-51.317968391668764,-0.00021558071779436433,linear,100,2.0,1.0,100,100,0.797,1000
1.0,0.06821,0.020722368411307663,2.4790166448645734,0.020722368411307663,36.34388865070478,-0.17580165080503368,0.00047944396542563855,169.24724177499644,0.00047944396542563855,2481.267288887207,0.04257019183315527,6.821,1.893926872928308,0.0,0.01893926872928308,0.0006440249436837372,0.13805071575451983,3.3393498564180436e-05,73.41507399598035,5.002741285167683e-05,163.10171824948083,105.34604940427327,11937.762289165013,197.94652937772727,0.9861723283502154,725.4358577237123,9.543153771237357,3.6692041559485116,38.28525430855504,38.768563777726314,-51.198797494668455,-51.198797494668455,0.0002156482913393098,-51.19879749466845,-0.00021564829133930983,linear,100,2.0,1.0,100,100,0.798,1000
1.0,0.06753,0.02069045035540084,2.4771454265298085,0.02069045035540084,36.68214758669938,-0.1758804596279006,0.0004771856496628316,167.85051837342093,0.0004771856496628316,2485.5696486512797,0.04259864843403728,6.753,1.8852031720745643,0.0,0.018852031720745645,0.000640880583076642,0.13091314858787634,3.416673594444421e-05,68.71596834031978,4.909091375352485e-05,161.71426890924337,105.3546229674419,11925.976712241947,197.9395448593215,1.026632580069348,725.5293179352531,9.362877232096526,3.6972267157330627,41.855770809154635,41.715916950573515,-50.69841852637105,-50.69841852637105,0.0002149336618594028,-50.69841852637104,-0.0002149336618594028,linear,100,2.0,1.0,100,100,0.799,1000
1.0,0.06809,0.02067280206845247,2.4743847513656494,0.02067280206845247,36.33991410435673,-0.17592630275486704,0.0004762174021544287,167.64980426586087,0.0004762174021544287,2462.1795310010416,0.04261864231642851,6.809,1.8848127227923732,0.0,0.018848127227923735,0.0006440221490920486,0.13398332308424576,3.2701050395646705e-05,76.98169169013113,4.8852656793015996e-05,161.52722436807002,105.43778382807592,11952.040008009759,197.88199147432752,0.9963169716971249,725.4439044516078,9.666573760654916,3.6769989260198965,36.72035474953284,37.141267867487926,-51.260296336333646,-51.260296336333646,0.0002145429168029993,-51.260296336333646,-0.00021454291680299926,linear,100,2.0,1.0,100,100,0.8,1000
1.0,0.06687,0.020612219397539478,2.480294358410804,0.020612219397539478,37.09128695096163,-0.17684645873774596,0.00047403803963800423,169.61042270432415,0.00047403803963800423,2536.4202587755963,0.04309563555049435,6.687,1.788583517759235,0.0,0.01788583517759235,0.0006534304007359606,0.13835595156625208,3.265304953800678e-05,72.19409957596712,4.91744511457015e-05,163.4585625999597,105.82209289209028,12036.967412622753,197.95168495879054,0.98535498086364,726.3806674583211,9.626440038856593,3.721086118268648,40.37167288197703,40.90625418600059,-50.190891234612195,-50.190891234612195,0.00021357418091043706,-50.190891234612195,-0.00021357418091043706,linear,100,2.0,1.0,100,100,0.801,1000
1.0,0.06720000000000002,0.020637972890763495,2.4757379722357924,0.020637972890763495,36.841338872556435,-0.17604701308718512,0.0004759441625690995,169.4628840671516,0.0004759441625690995,2521.7691081421362,0.04274097797290093,6.72,1.824171044611771,0.0,0.01824171044611771,0.000661375391895447,0.1366792635696544,3.462348199373017e-05,78.11315010512055,5.0018237529210576e-05,163.3336055599814,105.81561912074223,12047.468217649071,197.94676953844615,0.9877516288429934,726.2226698244856,9.647599433242359,3.738777037066515,39.76412274708512,40.25859079283333,-50.21303063274019,-50.21303063274019,0.00021436772912647757,-50.2130306327402,-0.00021436772912647757,linear,100,2.0,1.0,100,100,0.802,1000
